Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,1,2,0.23850218182083618,0.8552,1.9895833333333333,0.14210359538237344,0.012938808258102851,0.004612840939616379,0.12855590644250012,0.05151431896201158,nan,nan,nan,nan,nan,nan,14.967823402505253,
distributed,1,1,3,0.2374275405574478,0.859,2.9851301115241635,0.29322338602475456,0.012522180945647337,0.0039520882421345445,0.12937041717240877,0.05063894931473966,nan,nan,nan,nan,nan,nan,15.119498626375746,
distributed,1,1,5,0.2416897798860387,0.8628,4.97319034852547,0.566095388534183,0.013255770502385406,0.0027877917806267555,0.1322722359360915,0.049141064576084914,nan,nan,nan,nan,nan,nan,14.986364152557963,
distributed,1,1,7,0.24740305002677335,0.8624,6.965065502183406,0.9399430742587336,0.01331412903346125,0.002472854444050693,0.13281923771611256,0.04969094861851927,nan,nan,nan,nan,nan,nan,15.003803896491721,
distributed,1,1,10,0.2553093568797389,0.8649,9.957118353344768,1.5285250697613333,0.013149839862108164,0.0025764272303476585,0.12553975521143385,0.05122488339528331,nan,nan,nan,nan,nan,nan,15.055659356359433,
distributed,1,1,20,0.28115151387383724,0.8575,19.84308510638298,3.289055027166485,0.012876232756213461,0.0019020103891223125,0.14113875369029744,0.05882179157274744,nan,nan,nan,nan,nan,nan,15.342695401584102,
distributed,1,1,30,0.2965122529860614,0.8526,29.848,6.766662480413025,0.013238415499634434,0.002380402100071571,0.1096205564101996,0.048885066544961706,nan,nan,nan,nan,nan,nan,14.941854723376,
distributed,1,1,50,0.3236222471863292,0.8393,49.43496801705757,10.90366910723175,0.012678957028190422,0.0006552592334384547,0.14017466787999994,0.05305780951503374,nan,nan,nan,nan,nan,nan,14.743520798917041,
distributed,1,1,70,0.32952653964813855,0.8405,69.37575757575758,21.54319788239434,0.013511297744263982,0.0018535192572613178,0.14346437749293048,0.06206728769316401,nan,nan,nan,nan,nan,nan,15.093576582927014,
distributed,1,1,100,0.35675871315465935,0.8272,97.74366197183099,28.252212302756046,0.013083950549481242,0.0012428364142835588,0.12659319074590855,0.03462888967742597,nan,nan,nan,nan,nan,nan,15.125604595944775,
distributed,1,2,-1,0.22311211987116691,0.8756,97.0020202020202,43.11517560380496,0.01413215832683258,0.0015317110871955666,0.14004734755448794,0.07364130273475,1e-05,0.0,2.973100419493455e-17,1.622635572146431e-17,0.0,0.0,15.206102755088128,
distributed,1,2,1,0.24978127099473635,0.8402,1.0,0.0,0.012963435931952755,0.005685299764096219,0.13378161919555917,0.05513757082478715,nan,nan,nan,nan,nan,nan,15.114740678133725,
distributed,1,2,2,0.23592504232140724,0.8545,1.9887640449438202,0.14740554623801777,0.013230489189452558,0.00443822121187042,0.1439766874689875,0.058198265462694965,nan,nan,nan,nan,nan,nan,15.304982990080566,
distributed,1,2,3,0.23008558220984943,0.8607,2.9847908745247147,0.296424852994897,0.012963566600157806,0.004079198459381634,0.12779583008522774,0.05662363530672182,nan,nan,nan,nan,nan,nan,14.795925632875834,
distributed,1,2,5,0.22681305925870265,0.865,4.974226804123711,0.5555217280377643,0.012561488661480765,0.0029173808804665744,0.12728679359434628,0.056432839516174504,nan,nan,nan,nan,nan,nan,14.952420694008467,
distributed,1,2,7,0.22490124133153694,0.8698,6.976284584980237,0.972972972972973,0.013518798347057076,0.002712733281733202,0.10920822853253756,0.04737417028734383,nan,nan,nan,nan,nan,nan,14.946615393890424,
distributed,1,2,10,0.22528035662517024,0.8704,9.968531468531468,1.6287068520047763,0.01328210327189391,0.002300835895760956,0.12593899129354183,0.04915630802741068,nan,nan,nan,nan,nan,nan,15.015509314041829,
distributed,1,2,20,0.22358384339375756,0.8743,19.925575101488498,3.0495674276600075,0.012781526190392405,0.001355929854454793,0.1398006950534982,0.06045205005483345,nan,nan,nan,nan,nan,nan,14.82238175655398,
distributed,1,2,30,0.22319336725982386,0.873,29.694074969770252,5.793103448275862,0.013041671663233181,0.001793682524099049,0.13550787884580526,0.05826078656410104,nan,nan,nan,nan,nan,nan,14.865360004568878,
distributed,1,2,50,0.22290439149206165,0.8743,49.3698347107438,12.285898854279909,0.01375939974944202,0.002787996890633682,0.11013491296917907,0.044715845037493464,nan,nan,nan,nan,nan,nan,15.010091094329157,
distributed,1,2,70,0.22292830713902984,0.8745,68.69359916054565,18.10659793801389,0.012976636060726162,0.0015292342358936009,0.13380338024986574,0.044549666888679985,nan,nan,nan,nan,nan,nan,14.725096735178127,
distributed,1,2,100,0.2235645239476075,0.8761,97.54736842105264,30.186802671955103,0.013125468840449095,0.001429717833291845,0.13550577949756737,0.05699153887081997,nan,nan,nan,nan,nan,nan,14.996163310050786,
distributed,1,3,-1,0.22804118666782028,0.8673,9.643863179074447,3.491610862088553,0.012979907405405,0.002970292854145492,0.13835095433435052,0.05327329562962032,15.911863050172029,5.233303632391504,1.1741617448472064,0.29083948527925324,0.7706151744405038,0.2531136941445123,14.911297648220481,
distributed,1,3,1,0.2453997002122388,0.8454,1.0,0.0,0.01337290940454929,0.006287681489589198,0.12744418914524552,0.05353792904415265,nan,nan,nan,nan,nan,nan,15.067429544828041,
distributed,1,3,2,0.2356249483908584,0.8562,1.989010989010989,0.1458305202717254,0.01243821419514069,0.004229649969437082,0.13905322138873863,0.05504275498394214,nan,nan,nan,nan,nan,nan,15.056529932358565,
distributed,1,3,3,0.2312867802684443,0.8606,2.9847908745247147,0.296424852994897,0.013080739776870859,0.004353302750828468,0.1294481969875274,0.04938483891451552,nan,nan,nan,nan,nan,nan,14.936728728866274,
distributed,1,3,5,0.2272911538563534,0.8655,4.979848866498741,0.6207311155543968,0.013072848299224437,0.003317901480804412,0.1235389790930601,0.05124114041362236,nan,nan,nan,nan,nan,nan,15.202010525789456,
distributed,1,3,7,0.22743834587806416,0.8675,6.973333333333334,1.02851895445316,0.013104872011069184,0.002941795853729509,0.1402783178394752,0.049888272847497306,nan,nan,nan,nan,nan,nan,15.237983667234674,
distributed,1,3,10,0.22695051537963004,0.8698,9.969594594594595,1.6027053183738023,0.012907330764651396,0.0022315139461078007,0.12447419134701894,0.0613178248625272,nan,nan,nan,nan,nan,nan,15.296259872546267,
distributed,1,3,20,0.22775957316585274,0.8682,19.854314002828854,3.7760538803401036,0.013142362134434893,0.0026012948316740396,0.14631661599454104,0.043189348325628624,nan,nan,nan,nan,nan,nan,14.879394214911647,
distributed,1,3,30,0.22969806797455994,0.8682,29.895448954489545,7.222965092845276,0.013555386717410378,0.002125496623565402,0.14754368508515936,0.052365576394761415,nan,nan,nan,nan,nan,nan,14.982234987347447,
distributed,1,3,50,0.23374944434518036,0.8675,49.42013129102845,13.038788287260438,0.012648065521850693,0.0014690376859723723,0.1593394088362705,0.05263833705733764,nan,nan,nan,nan,nan,nan,14.954143159144126,
distributed,1,3,70,0.2373706360246554,0.8665,69.7906026557712,17.183195925735767,0.012974374478434648,0.001031868504016618,0.13774415738048912,0.04398111686430932,nan,nan,nan,nan,nan,nan,14.886123478365977,
distributed,1,3,100,0.23656532743503836,0.8671,98.07602339181287,32.79100486413919,0.013327832391239912,0.0008323412899119441,0.1214673597915749,0.04785116811539419,nan,nan,nan,nan,nan,nan,14.96929654373428,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22405454967411775,0.8697,34.262905162064826,15.465806686706912,0.01289136311524973,0.002237572308935466,0.126527127564298,0.05252239619975304,5.900052709130857,3.587086678716608,0.47928727572614815,0.1286232135710582,0.21465195449614638,0.11826311249932522,15.179240511949665,
distributed,0,0,1,0.2473161155087124,0.8446,1.0,0.0,0.01352056210357832,0.007100062072250138,0.1394707507938005,0.053289797308758095,nan,nan,nan,nan,nan,nan,14.993148663943124,
distributed,0,0,2,0.23420997041172287,0.8578,1.9893617021276595,0.1435598073366932,0.013725116679922019,0.004883662301115472,0.13059294263378002,0.05597441132649381,nan,nan,nan,nan,nan,nan,14.993334413655283,
distributed,0,0,3,0.2294613218827231,0.8626,2.9854545454545454,0.29012338845660307,0.01252250521099014,0.004079059306167959,0.12606893676395908,0.053603913521109686,nan,nan,nan,nan,nan,nan,15.155118228271823,
distributed,0,0,5,0.22703939520388947,0.8652,4.979328165374677,0.6283379061261193,0.013197794150687635,0.003096225165195804,0.1255691587343454,0.05178604231180625,nan,nan,nan,nan,nan,nan,15.045088295403888,
distributed,0,0,7,0.22526061165327443,0.87,6.974522292993631,1.0065945132861067,0.013104339247317982,0.0025682488759711515,0.1306290374926801,0.056382234448551394,nan,nan,nan,nan,nan,nan,15.090880787492205,
distributed,0,0,10,0.22437472798170316,0.8712,9.968531468531468,1.6287068520047763,0.013007304148504234,0.0020567339616899315,0.12794674997761937,0.049020895008900514,nan,nan,nan,nan,nan,nan,14.970432226779609,
distributed,0,0,20,0.22384754704849427,0.8714,19.838356164383562,3.4728866708049724,0.013423677204708752,0.0018935384402037688,0.14182623318235804,0.04140887011551253,nan,nan,nan,nan,nan,nan,14.991006433354858,
distributed,0,0,30,0.22340689188205043,0.8736,29.712778429073857,6.031491431552307,0.012755460468525886,0.0015262676835070712,0.1303892206388824,0.05626233395627207,nan,nan,nan,nan,nan,nan,14.919421171439854,
distributed,0,0,50,0.2231591420350039,0.8716,49.89684210526316,10.670051546267244,0.014282489909338478,0.004609082876968836,0.11996453021838933,0.05836644135747868,nan,nan,nan,nan,nan,nan,14.997455479316653,
distributed,0,0,70,0.2234526743219385,0.8726,69.85947046843177,22.819605057932094,0.013859753689849468,0.002645253045720563,0.13472787316277915,0.041361005400219523,nan,nan,nan,nan,nan,nan,14.918634626892322,
distributed,0,0,100,0.22316989799595488,0.8729,97.5625,29.008619408720573,0.012355389571470069,0.0015367103989105107,0.1412171124490749,0.07696686356671964,nan,nan,nan,nan,nan,nan,15.1764928580204,
distributed,0,1,-1,0.23902248496584785,0.8589,3.214814814814815,0.9511115865589669,0.013350658879372186,0.003926735267932978,0.12252485206175635,0.046007292330085915,30.75563562405432,4.633187379946569,3.8270621894624632,0.7212902879194156,2.568547842848852,0.588293442114457,14.978778687942068,
distributed,0,1,1,0.24625253687378243,0.8424,1.0,0.0,0.012964103104020769,0.0066611306396631076,0.1327004910050798,0.05530927388267075,nan,nan,nan,nan,nan,nan,15.149117787346457,
distributed,0,1,2,0.239932422282742,0.8538,1.9887640449438202,0.14740554623801777,0.013254698468988295,0.004488865874230335,0.14148448192229487,0.04918482096513532,nan,nan,nan,nan,nan,nan,15.092993572555898,
distributed,0,1,3,0.23676311471968378,0.86,2.9854545454545454,0.29012338845660307,0.013069569806489736,0.004078073984270056,0.12352398535883868,0.04867670919726587,nan,nan,nan,nan,nan,nan,15.09038329355626,
distributed,0,1,5,0.24239583898216385,0.8613,4.9728260869565215,0.56975628317924,0.01318946017789574,0.0033310968790445797,0.13272870342428755,0.05712477506628281,nan,nan,nan,nan,nan,nan,14.759801167801786,
distributed,0,1,7,0.24733573477976498,0.8605,6.972911963882619,1.0361512763373992,0.013514917863434008,0.0026550188064591407,0.1384915164412986,0.05798164920521487,nan,nan,nan,nan,nan,nan,14.995211705193157,
distributed,0,1,10,0.2569621833707012,0.8635,9.956369982547994,1.5409753400245025,0.013339124584996817,0.00209191394431627,0.12767703065737368,0.057106962062011796,nan,nan,nan,nan,nan,nan,15.12143975337758,
distributed,0,1,20,0.2804556482111056,0.8582,19.845654993514916,3.3165305667217964,0.012464242533953814,0.0021074415463587614,0.1271770209221404,0.05969323713204469,nan,nan,nan,nan,nan,nan,14.890300855796776,
distributed,0,1,30,0.294995096921323,0.8539,29.902634593356243,7.002749571480768,0.013261718589294992,0.0015873895795244048,0.11859841325669498,0.05595819865038667,nan,nan,nan,nan,nan,nan,15.094499751224326,
distributed,0,1,50,0.3235395048852364,0.8408,49.46219382321619,10.860363713983062,0.013143065243738553,0.0013882734875333605,0.1350785059668548,0.057769974450166274,nan,nan,nan,nan,nan,nan,14.862077129787748,
distributed,0,1,70,0.33044119702497177,0.8401,69.37575757575758,21.54319788239434,0.012479319140463288,0.0019162759599595399,0.14545361009383811,0.04420084279755425,nan,nan,nan,nan,nan,nan,15.163780946635901,
distributed,0,1,100,0.3608318952789952,0.8228,99.24547283702213,28.330108388820435,0.01217148801644241,0.0037384353978993255,0.1358736388583062,0.042033084270455344,nan,nan,nan,nan,nan,nan,14.732494404648074,
distributed,0,2,-1,0.22330741988378988,0.8751,96.74187380497132,43.398105437398485,0.013892751419104487,0.0031419390706937385,0.10264819838961212,0.045897257661090374,1e-05,0.0,2.985393063487403e-17,1.3439371756784286e-17,0.0,0.0,14.971768516622385,
distributed,0,2,1,0.24745399970761642,0.8438,1.0,0.0,0.012736053720389938,0.007071204320519486,0.13503552675307604,0.05548081114116843,nan,nan,nan,nan,nan,nan,15.072701208293534,
distributed,0,2,2,0.23541824510928258,0.8535,1.989247311827957,0.14430489325798443,0.014034443957879379,0.0051394668369271,0.13448404480551443,0.05478979277660484,nan,nan,nan,nan,nan,nan,15.261968623805288,
distributed,0,2,3,0.23096791330671115,0.8588,2.9844357976653697,0.2997334439173632,0.013033525127456216,0.003464193864875227,0.13361794104531644,0.05619783835007285,nan,nan,nan,nan,nan,nan,14.978673118597793,
distributed,0,2,5,0.2278564892344427,0.8677,4.979328165374677,0.6283379061261193,0.012620911524458116,0.0030522150068212645,0.12994789621743236,0.05300119163703681,nan,nan,nan,nan,nan,nan,15.16802536210709,
distributed,0,2,7,0.2255145309456758,0.8684,6.96078431372549,0.8682411684924769,0.012927203977471567,0.0027391282920479613,0.13552233980725517,0.039652981451506364,nan,nan,nan,nan,nan,nan,15.028238477288461,
distributed,0,2,10,0.22462722392638507,0.8708,9.945848375451263,1.4838828388624912,0.01300377183045685,0.0021253623721001545,0.13421361677386204,0.06110685100282623,nan,nan,nan,nan,nan,nan,14.903956801305842,
distributed,0,2,20,0.22375781492506575,0.8706,19.8489010989011,3.6384374595167093,0.013699914310170086,0.0018868284130776234,0.1360629342347323,0.05129910243576367,nan,nan,nan,nan,nan,nan,15.166749412035866,
distributed,0,2,30,0.22358757313180638,0.872,29.928571428571427,7.3484692283495345,0.01331208269912003,0.002869558223177237,0.13584720459662947,0.04497906304697804,nan,nan,nan,nan,nan,nan,14.984308046399027,
distributed,0,2,50,0.22333885543239188,0.8739,49.5031185031185,13.00775976327042,0.013112018604642532,0.0011485488147233317,0.12443176111122163,0.05588063708959027,nan,nan,nan,nan,nan,nan,15.027906068629022,
distributed,0,2,70,0.223373357406584,0.8722,69.85947046843177,22.819605057932094,0.013538498684091797,0.001171610237959384,0.14598992063893917,0.0423172301891069,nan,nan,nan,nan,nan,nan,15.337393948103294,
distributed,0,2,100,0.22294240187702755,0.874,97.53041825095058,29.40615959662571,0.013664772083726141,0.0024854918321592315,0.1265355691477624,0.04305117768980053,nan,nan,nan,nan,nan,nan,15.144416379912915,
distributed,0,3,-1,0.22784231652930684,0.867,9.265895953757225,3.53097391899303,0.012279801101566843,0.003028869016098527,0.12806730305597977,0.06093197474784363,16.00056406628364,4.219986114865784,1.1597695751782324,0.2898216541832273,0.7737959581457028,0.23097816414168132,15.200542436584424,
distributed,0,3,1,0.24604442908862792,0.8447,1.0,0.0,0.014089430936169833,0.006770887507394748,0.1289346241776973,0.051357670103285555,nan,nan,nan,nan,nan,nan,15.01752578695604,
distributed,0,3,2,0.2365717976732658,0.8551,1.9886363636363635,0.1482124264974485,0.013404446759367352,0.005123755385449799,0.14027292285681522,0.0580793543713994,nan,nan,nan,nan,nan,nan,14.845101840486835,
distributed,0,3,3,0.2306873871058775,0.8608,2.984251968503937,0.301429799925947,0.013419214942566636,0.004691115406075753,0.136303677647721,0.055177086238284705,nan,nan,nan,nan,nan,nan,15.177712947821359,
distributed,0,3,5,0.22770913022043196,0.865,4.978779840848806,0.6362311020216047,0.01267758409420709,0.0035500137754267435,0.13346887767152046,0.056603583132799666,nan,nan,nan,nan,nan,nan,15.121570014777424,
distributed,0,3,7,0.22707626436059133,0.8666,6.974137931034483,1.013746349389064,0.012845894814505845,0.002669162036038731,0.13390157884879575,0.06049797062711411,nan,nan,nan,nan,nan,nan,15.005330369010062,
distributed,0,3,10,0.22682188480123078,0.8677,9.968531468531468,1.6287068520047763,0.013348130430760014,0.002852024187418436,0.13126886782743707,0.05056028941797722,nan,nan,nan,nan,nan,nan,15.17325401354739,
distributed,0,3,20,0.22894124026221857,0.8689,19.95140664961637,4.092767230737295,0.012947839611902308,0.001130700368802754,0.1242281118268829,0.04833233170540824,nan,nan,nan,nan,nan,nan,15.218095402486817,
distributed,0,3,30,0.22937556582268703,0.8694,29.82420091324201,6.652517068800078,0.013493447570135188,0.001912938071556978,0.11557875853078983,0.04848825273915735,nan,nan,nan,nan,nan,nan,15.144284135255477,
distributed,0,3,50,0.23280698876663602,0.8709,49.89705882352941,14.38363267359428,0.012389894720046993,0.0024368731936987085,0.12796419769961714,0.04355978166825736,nan,nan,nan,nan,nan,nan,15.120833242962643,
distributed,0,3,70,0.2346398969761904,0.8689,69.60040567951319,22.16944688078618,0.013181608405448365,0.0013353479843906414,0.13438993042505676,0.04374415717485538,nan,nan,nan,nan,nan,nan,14.83659138417092,
distributed,0,3,100,0.23633361478722248,0.8663,98.51669941060904,34.07059664220097,0.013328412306896555,0.001686978417629179,0.13161647957896958,0.0450650162667182,nan,nan,nan,nan,nan,nan,14.88521143436986,
distributed,1,0,-1,0.2235156532029397,0.8714,34.29048207663782,14.05342979094032,0.013536638988810457,0.0015158494994802927,0.14087738398238991,0.044408473322065455,6.243638746951918,6.374477905412081,0.49976952755747794,0.1440452898582612,0.2409784325323306,0.16321004151449306,14.997897999828274,
distributed,1,0,1,0.24495347146896354,0.8456,1.0,0.0,0.012884627927808121,0.005645868376197026,0.12826566889905844,0.04797734754629094,nan,nan,nan,nan,nan,nan,14.961931463647852,
distributed,1,0,2,0.23405147210437638,0.8557,1.9895833333333333,0.14210359538237344,0.012824798932078033,0.004656230970758096,0.13068345871677742,0.047545167325214736,nan,nan,nan,nan,nan,nan,15.134780405090716,
distributed,1,0,3,0.22995723258654457,0.8601,2.9849624060150375,0.29481109247603554,0.01257519143672505,0.004072072015754295,0.13070301695621014,0.05455018402496797,nan,nan,nan,nan,nan,nan,15.088257289964687,
distributed,1,0,5,0.22654577330881878,0.867,4.979057591623037,0.6322475900481002,0.013327396868162044,0.002444845381615175,0.12881359564216038,0.05010544931108748,nan,nan,nan,nan,nan,nan,15.151390748454832,
distributed,1,0,7,0.2254797792920494,0.8701,6.9737417943107225,1.0210526194917653,0.013614990437239963,0.00352282363378716,0.13060580096153798,0.05517961777959908,nan,nan,nan,nan,nan,nan,14.985558960998167,
distributed,1,0,10,0.2247330248930302,0.8712,9.969072164948454,1.6155494421403511,0.013248280597573327,0.0022683480452150603,0.12654136606954425,0.056478489326653336,nan,nan,nan,nan,nan,nan,15.33808250361781,
distributed,1,0,20,0.22380052506425505,0.872,19.923504867872044,3.0891312566982805,0.013114972653537905,0.0018040814828003914,0.143992138169274,0.05115980740717333,nan,nan,nan,nan,nan,nan,14.88131988871452,
distributed,1,0,30,0.22337842780034659,0.8732,29.775943396226417,6.5316324316530725,0.013656088636933393,0.0011238522981021275,0.12043596303660578,0.05450066946380629,nan,nan,nan,nan,nan,nan,15.094773223454867,
distributed,1,0,50,0.2231369278262942,0.8728,49.847207586933614,10.665247301399065,0.013777595237282392,0.0021822645145474877,0.11630167729959177,0.056977180915474004,nan,nan,nan,nan,nan,nan,14.996032591553586,
distributed,1,0,70,0.22330091710369612,0.8723,69.85947046843177,22.819605057932094,0.013478893855418402,0.0013928465403760266,0.13934774378798198,0.04366294274539817,nan,nan,nan,nan,nan,nan,14.998301435235497,
distributed,1,0,100,0.22413472280196817,0.8729,98.51669941060904,34.07059664220097,0.013852108791824566,0.0016026721474856494,0.1256962550867398,0.04606106803617703,nan,nan,nan,nan,nan,nan,15.067920615436405,
distributed,1,1,-1,0.2395891977888752,0.8584,3.2440944881889764,0.9264457807926553,0.0128679804468034,0.005169280544304555,0.13491771602971833,0.05228690927809893,30.821114779067134,4.165742090427972,3.850120178213578,0.6985124504286182,2.5523281887093128,0.5338069092455043,14.985756367132032,
distributed,1,1,1,0.24526374441963059,0.8457,1.0,0.0,0.013447480678335837,0.006370608982887457,0.12470369506765691,0.05902387016250946,nan,nan,nan,nan,nan,nan,15.058478156313203,
distributed,1,1,2,0.2386805306169749,0.857,1.9894736842105263,0.1428261375083551,0.012866188919607674,0.004838833417475878,0.13118780374818503,0.05990130814859972,nan,nan,nan,nan,nan,nan,15.053174196061327,
distributed,1,1,3,0.23782310183444527,0.8584,2.9847908745247147,0.296424852994897,0.012399484018363313,0.003819900841143957,0.13324638624105073,0.054701644979436984,nan,nan,nan,nan,nan,nan,15.12519626134709,
distributed,1,1,5,0.2412408958836922,0.8644,4.979328165374677,0.6283379061261193,0.013151572097503053,0.0031972211921894363,0.12551173874589364,0.05492040566960569,nan,nan,nan,nan,nan,nan,15.018121194774784,
distributed,1,1,7,0.2475908762977796,0.8623,6.9737417943107225,1.0210526194917653,0.012652433264416984,0.0028089958051589876,0.13585984960166694,0.05623878343681156,nan,nan,nan,nan,nan,nan,14.882989865814544,
distributed,1,1,10,0.2575255347286394,0.8629,9.968531468531468,1.6287068520047763,0.012786324453268863,0.002480888827980124,0.12988564900320504,0.05755484585448412,nan,nan,nan,nan,nan,nan,15.119114033862,
distributed,1,1,20,0.2804620025542151,0.8598,19.948787061994608,4.190876412148972,0.013931662773554213,0.0015956835544955136,0.12527170041600227,0.05265196980679705,nan,nan,nan,nan,nan,nan,15.106413595956148,
distributed,1,1,30,0.29563392559366586,0.8534,29.869668246445496,6.989198014714484,0.013390011831200152,0.0013016214144404526,0.1235870021222209,0.052311538237771286,nan,nan,nan,nan,nan,nan,14.894107349560851,
distributed,1,1,50,0.3153595086325024,0.8463,49.67293625914316,13.67156043126937,0.012497869336598414,0.0015179427547907713,0.1303086646757905,0.05393350205373597,nan,nan,nan,nan,nan,nan,15.076001412545434,
distributed,1,1,70,0.3291823916293645,0.8411,69.42871587462083,21.697404078598897,0.012531577958885754,0.001827675270003483,0.13484010775261926,0.0564742064108075,nan,nan,nan,nan,nan,nan,15.042098073894204,
distributed,1,1,100,0.34958093242878685,0.832,98.33594515181196,33.57940423665806,0.013408004565775372,0.0013350261546738883,0.14183864516942435,0.05677158347991042,nan,nan,nan,nan,nan,nan,14.951304525416374,
distributed,1,2,-1,0.2229039979242169,0.8745,97.74925074925075,43.32229712943935,0.013603422606104029,0.0028468556361099574,0.1343509234725402,0.04644937060114636,1e-05,0.0,2.913190567113192e-17,1.6411272911281397e-17,0.0,0.0,14.928739030230314,
distributed,1,2,1,0.24978127099473635,0.8402,1.0,0.0,0.012809320509271634,0.006664711049321305,0.13240218708287527,0.05324514531068347,nan,nan,nan,nan,nan,nan,14.956785281991126,
distributed,1,2,2,0.23481300274363576,0.8546,1.9893617021276595,0.1435598073366932,0.012184845756388714,0.004766119287448437,0.1329986593957914,0.05139751079182253,nan,nan,nan,nan,nan,nan,14.92324185732574,
distributed,1,2,3,0.2306411162856668,0.8602,2.984313725490196,0.23858470382189756,0.01296238895349181,0.0036706102980253756,0.13226583034665232,0.049562650040323036,nan,nan,nan,nan,nan,nan,14.65924845600286,
distributed,1,2,5,0.22773930154417044,0.8629,4.976945244956772,0.6618219788434214,0.01286306192349949,0.002782793209269938,0.1444526033738045,0.056976013601619614,nan,nan,nan,nan,nan,nan,14.76602036379141,
distributed,1,2,7,0.22577594075535956,0.8684,6.97489539748954,0.9995917534020515,0.012788014212811009,0.002566562414761691,0.12712621281625977,0.052835942687829894,nan,nan,nan,nan,nan,nan,15.021688238936642,
distributed,1,2,10,0.22465680692551648,0.8689,9.96797153024911,1.6421904689366424,0.013367687917296527,0.002755903226449725,0.12894645796705664,0.05307942870699766,nan,nan,nan,nan,nan,nan,14.89603348400369,
distributed,1,2,20,0.2234637566626657,0.8726,19.95140664961637,4.092767230737295,0.012502848473799903,0.002508511263967782,0.12334574891905699,0.056923881296837925,nan,nan,nan,nan,nan,nan,15.193037431865768,
distributed,1,2,30,0.22342543163414347,0.8726,29.931116389548695,7.233870947762953,0.012953657398240608,0.0016691117804187978,0.137594745392041,0.05163435563418466,nan,nan,nan,nan,nan,nan,15.074079222806926,
distributed,1,2,50,0.22293651218594107,0.8747,49.89705882352941,14.38363267359428,0.013189619218790574,0.0013849335586005032,0.135668090187662,0.06812191027330464,nan,nan,nan,nan,nan,nan,15.128083395355096,
distributed,1,2,70,0.22323569198900636,0.8752,69.85947046843177,22.819605057932094,0.012391660773085632,0.00163259589701851,0.14381808089677425,0.056857502010966475,nan,nan,nan,nan,nan,nan,15.03379204696129,
distributed,1,2,100,0.2235820441826445,0.8733,98.03018500486854,32.638061455232844,0.013471673899135355,0.0011774003792127225,0.13589494860277332,0.06121890515407117,nan,nan,nan,nan,nan,nan,15.146411049748107,
distributed,1,3,-1,0.22845823061932494,0.8676,9.14314115308151,3.176413009886309,0.01295926344646394,0.002681183217849561,0.13215759793274945,0.04919137059072235,16.302571835569996,4.861419297319612,1.1988365663912848,0.2834425993991564,0.7892301706503463,0.237163171562095,15.087943958758158,
distributed,1,3,1,0.2453997002122388,0.8454,1.0,0.0,0.013319792729305243,0.006829177335364004,0.1268897976016459,0.0508092468857653,nan,nan,nan,nan,nan,nan,15.002426165411775,
distributed,1,3,2,0.2356249483908584,0.8562,1.989010989010989,0.1458305202717254,0.013689940104430273,0.003973180685123676,0.13611659161854894,0.05490860247685286,nan,nan,nan,nan,nan,nan,15.006762280793504,
distributed,1,3,3,0.2307225318098765,0.8607,2.9849624060150375,0.29481109247603554,0.012932130089678662,0.004202795611462779,0.12973084592347717,0.05303385595771782,nan,nan,nan,nan,nan,nan,15.098738594399812,
distributed,1,3,5,0.2272911538563534,0.8655,4.979848866498741,0.6207311155543968,0.012715214511089803,0.0033680918289977226,0.12305697069248543,0.049090510937360846,nan,nan,nan,nan,nan,nan,14.987054030456914,
distributed,1,3,7,0.22704550302126128,0.8663,6.974789915966387,0.7252171596056117,0.012987378590441159,0.0028245463549225417,0.12807298580769633,0.057253814382213046,nan,nan,nan,nan,nan,nan,14.994315276075145,
distributed,1,3,10,0.22676690831264157,0.8686,9.942807625649912,1.2631383650092685,0.013300006347897016,0.0024164606300296353,0.12204238993080639,0.04169815850351478,nan,nan,nan,nan,nan,nan,14.860863697156294,
distributed,1,3,20,0.22801139472366128,0.8682,19.9501312335958,4.14095399636364,0.01374098649447281,0.0038639654392921335,0.1277900753543181,0.062114691993907956,nan,nan,nan,nan,nan,nan,15.074454618054048,
distributed,1,3,30,0.22977635096230714,0.8707,29.93348623853211,7.124432905485592,0.012327785712354338,0.0025052854566585438,0.12774961484529582,0.05970273624397455,nan,nan,nan,nan,nan,nan,15.044826930477544,
distributed,1,3,50,0.2341410774869954,0.8705,49.89705882352941,14.38363267359428,0.011918565950640598,0.0030228182202696047,0.14305551105960299,0.04152812467379071,nan,nan,nan,nan,nan,nan,15.210426807262758,
distributed,1,3,70,0.23444219074655628,0.8688,69.32492431886983,21.390619293279006,0.014208927008042837,0.0031377070364652405,0.12425509330398368,0.05203514741496524,nan,nan,nan,nan,nan,nan,15.099751145137152,
