time,cc,earfcn,pci,rsrp,pl,cfo,pci_neigh,rsrp_neigh,cfo_neigh,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,distance_km,speed_kmph,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached,proc_rmem,proc_rmem_kB,proc_vmem_kB,sys_mem,sys_load,thread_count,cpu_0,cpu_1,cpu_2,cpu_3
1339458,0,368500,1,3.2,0,0.0000013,n/a,n/a,n/a,27,inf,1.6,4285.012207,0,0,0,0,26,0,24176.904297,0,0,0,0,0,11,875188,1678528,58,19,18,94,82,80,91
1340456,0,368500,1,3.1,0,-0.0000019,n/a,n/a,n/a,27,82,2,3923.509521,0,0,0,0,27,0,21453.318359,0,0,0,0,0,11,875188,1678528,58,20,18,91,71,84,98
1341455,0,368500,1,3.1,0,0.0000052,n/a,n/a,n/a,27,70,2,5167.407227,0,0,0,0,27,0,28254.814453,0,0,0,0,0,11,875188,1678528,58,16,18,72,79,86,95
1342452,0,368500,1,3.3,0,0.00000014,n/a,n/a,n/a,27,72,2,4004.592529,0,0,0,0,26,0,22594.71875,0,0,0,0,0,11,875188,1678528,58,20,18,79,99,80,92
1343447,0,368500,1,2.7,0,-0.0000051,n/a,n/a,n/a,27,79,1.6,7963.470215,0,0,0,0,26,0,44931.507812,0,0,0,0,0,11,875188,1678528,58,13,18,72,80,77,76
1344446,0,368500,1,3.6,0,0.0000022,n/a,n/a,n/a,27,inf,2,5433.021973,0,0,0,0,26,0,28548.287109,0,0,0,0,0,11,875188,1678528,58,17,18,77,69,100,89
1345433,0,368500,1,3,0,-0.000002,n/a,n/a,n/a,27,inf,2,5634.89502,0,0,0,0,26,0,31793.214844,0,0,0,0,0,11,875188,1678528,58,17,18,88,65,100,81
1346429,0,368500,1,3.3,0,0.0000024,n/a,n/a,n/a,26,70,2,4788.811035,0,0,0,0,27,0,24783.216797,0,0,0,0,0,11,875188,1678528,58,18,18,85,69,100,86
1347426,0,368500,1,3.2,0,0.0000016,n/a,n/a,n/a,26,79,1.4,4009.367676,0,0,0,0,26,0,21461.357422,0,0,0,0,0,11,875188,1678528,58,22,18,90,74,100,88
1348424,0,368500,1,3.3,0,0.0000014,n/a,n/a,n/a,27,inf,2,3972.665039,0,0,0,0,27,0,20182.232422,0,0,0,0,0,11,875188,1678528,58,20,18,91,84,99,83
1349423,0,368500,1,3.1,0,-0.0000019,n/a,n/a,n/a,27,72,1.6,7080.64502,0,0,0,0,26,0,36951.613281,0,0,0,0,0,11,875188,1678528,58,13,18,69,79,100,64
1350422,0,368500,1,2.9,0,0.0000017,n/a,n/a,n/a,27,72,2,7075.050781,0,0,0,0,26,0,39918.863281,0,0,0,0,0,11,875188,1678528,58,13,18,84,82,73,68
1351417,0,368500,1,2.9,0,0.0000032,n/a,n/a,n/a,26,73,1.4,10767.295898,0,0,0,0,26,0,61886.792969,0,0,0,0,0,11,875188,1678528,58,10,18,90,67,59,68
1352416,0,368500,1,3.2,0,0.000006,n/a,n/a,n/a,27,inf,2,5229.385254,0,0,0,0,26,0,29505.248047,0,0,0,0,0,11,875188,1678528,58,16,18,79,93,81,72
1353413,0,368500,1,3,0,0.0000036,n/a,n/a,n/a,27,79,2,5198.211426,0,0,0,0,27,0,28423.248047,0,0,0,0,0,11,875188,1678528,58,17,18,89,79,100,76
1354412,0,368500,1,2.9,0,0.00000048,n/a,n/a,n/a,27,79,2,7162.217773,0,0,0,0,26,0,37634.496094,0,0,0,0,0,11,875188,1678528,58,14,18,74,84,80,63
1355408,0,368500,1,3.3,0,0.0000024,n/a,n/a,n/a,27,70,1.6,4258.852051,0,0,0,0,26,0,24029.304688,0,0,0,0,0,11,875188,1678528,58,20,18,92,72,99,84
1356403,0,368500,1,3.4,0,0.0000055,n/a,n/a,n/a,26,70,1.8,3967.554932,0,0,0,0,26,0,22804.171875,0,0,0,0,0,11,875188,1678528,58,21,18,91,81,100,77
1357389,0,368500,1,3.2,0,0.0000027,n/a,n/a,n/a,27,72,2,9770.308594,0,0,0,0,26,0,42935.574219,0,0,0,0,0,11,875188,1678528,58,11,18,84,44,75,72
1358387,0,368500,1,3.4,0,-0.0000002,n/a,n/a,n/a,26,72,1.8,4095.693848,0,0,0,0,26,0,23540.669922,0,0,0,0,0,11,875188,1678528,58,20,18,87,86,88,85
1359380,0,368500,1,3.2,0,0.000000087,n/a,n/a,n/a,26,inf,1.6,4842.998535,0,0,0,0,27,0,26975.955078,0,0,0,0,0,11,875188,1678528,58,18,18,77,91,81,81
1360355,0,368500,1,2.9,0,0.000004,n/a,n/a,n/a,26,79,1.8,7223.628906,0,0,0,0,26,0,41518.988281,0,0,0,0,0,11,875188,1678528,58,14,18,66,95,82,81
1361354,0,368500,1,3.1,0,-0.0000015,n/a,n/a,n/a,26,82,2,6917.171875,0,0,0,0,26,0,39757.574219,0,0,0,0,0,11,875188,1678528,58,14,18,92,89,74,69
1362350,0,368500,1,3.2,0,0.0000013,n/a,n/a,n/a,26,72,1.8,4301.507324,0,0,0,0,26,0,24723.617188,0,0,0,0,0,11,875188,1678528,58,19,18,83,75,96,81
1363345,0,368500,1,2.9,0,0.0000018,n/a,n/a,n/a,27,72,1.6,7549.783691,0,0,0,0,26,0,42597.402344,0,0,0,0,0,11,875188,1678528,58,14,18,77,67,81,81
1364344,0,368500,1,3,0,0.0000021,n/a,n/a,n/a,26,inf,1.8,7254.237305,0,0,0,0,27,0,37542.371094,0,0,0,0,0,11,875188,1678528,58,14,18,69,66,99,86
1365329,0,368500,1,3.4,0,0.0000032,n/a,n/a,n/a,26,inf,1.8,5460.924805,0,0,0,0,26,0,31387.560547,0,0,0,0,0,11,875188,1678528,58,16,18,92,68,82,86
1366328,0,368500,1,3.1,0,0.00000014,n/a,n/a,n/a,27,70,2,4032.369873,0,0,0,0,26,0,22751.445312,0,0,0,0,0,11,875188,1678528,58,21,18,89,77,90,84
1367324,0,368500,1,3.2,0,0.0000038,n/a,n/a,n/a,26,79,1.4,4264.009766,0,0,0,0,26,0,24508.09375,0,0,0,0,0,11,875188,1678528,58,20,18,99,70,90,87
1368312,0,368500,1,3.2,0,0.0000078,n/a,n/a,n/a,27,inf,2,5391.035645,0,0,0,0,26,0,30417.310547,0,0,0,0,0,11,875188,1678528,58,18,18,97,73,79,91
1369301,0,368500,1,3.1,0,0.0000029,n/a,n/a,n/a,26,72,1.8,4440.98584,0,0,0,0,26,0,25525.291016,0,0,0,0,0,11,875188,1678528,58,20,18,91,80,82,85
1370279,0,368500,1,3.2,0,0.00000074,n/a,n/a,n/a,27,inf,2,5527.733887,0,0,0,0,26,0,31188.589844,0,0,0,0,0,11,875188,1678528,58,16,18,72,89,77,88
1371278,0,368500,1,2.9,0,-0.0000026,n/a,n/a,n/a,27,73,1.6,6643.80957,0,0,0,0,26,0,37485.714844,0,0,0,0,0,11,875188,1678528,58,14,18,80,63,77,75
1372259,0,368500,1,3.1,0,0.000002,n/a,n/a,n/a,27,inf,2,13732.283203,0,0,0,0,27,0,75086.617188,0,0,0,0,0,11,875188,1678528,58,9,18,71,38,84,95
1373258,0,368500,1,2.7,0,0.0000029,n/a,n/a,n/a,27,72,2,10569.697266,0,0,0,0,26,0,59636.363281,0,0,0,0,0,11,875188,1678528,58,10,18,60,81,85,55
1374255,0,368500,1,3,0,0.0000017,n/a,n/a,n/a,27,79,2,7517.241211,0,0,0,0,27,0,30413.792969,0,0,0,0,0,11,875188,1678528,58,14,18,59,86,83,93
1375250,0,368500,1,3.1,0,0.00000089,n/a,n/a,n/a,27,inf,1.6,5598.71582,0,0,0,0,26,0,29418.941406,0,0,0,0,0,11,875188,1678528,58,17,18,94,69,78,88
1376249,0,368500,1,3.4,0,0.00000054,n/a,n/a,n/a,27,72,2,4817.679688,0,0,0,0,27,0,26342.541016,0,0,0,0,0,11,875188,1678528,58,18,18,100,77,83,81
1377248,0,368500,1,3.2,0,0.0000041,n/a,n/a,n/a,27,inf,2,4162.291016,0,0,0,0,26,0,23484.486328,0,0,0,0,0,11,875188,1678528,58,20,18,99,77,78,93
1378241,0,368500,1,3.2,0,-0.00000055,n/a,n/a,n/a,27,inf,2,4147.443359,0,0,0,0,26,0,23400.712891,0,0,0,0,0,11,875188,1678528,58,21,18,100,81,89,92
1379237,0,368500,1,2.9,0,0.00000034,n/a,n/a,n/a,26,70,1.4,5392.125977,0,0,0,0,26,0,28862.992188,0,0,0,0,0,11,875188,1678528,58,16,18,92,69,70,89
1380229,0,368500,1,3.9,0,0.0000042,n/a,n/a,n/a,26,81,2,13862.348633,0,0,0,0,26,0,79676.117188,0,0,0,0,0,11,875188,1678528,58,9,18,90,76,45,58
1381224,0,368500,1,2.9,0,0.0000029,n/a,n/a,n/a,27,72,2,7147.541016,0,0,0,0,26,0,40327.867188,0,0,0,0,0,11,875188,1678528,58,15,18,96,89,90,89
1382202,0,368500,1,3.3,0,0.0000025,n/a,n/a,n/a,26,inf,2,825,0,0,0,0,27,0,8526.158203,0,0,0,0,0,11,875188,1678528,58,20,18,90,98,94,88
1383202,0,368500,1,3,0,-0.000001,n/a,n/a,n/a,26,72,1.6,5292.117676,0,0,0,0,26,0,28327.666016,0,0,0,0,0,11,875188,1678528,58,17,18,83,94,88,78
1384200,0,368500,1,3.2,0,0.000004,n/a,n/a,n/a,27,inf,2,4857.938477,0,0,0,0,26,0,25526.462891,0,0,0,0,0,11,875188,1678528,58,19,18,87,95,82,78
1385201,0,368500,1,2.9,0,0.0000029,n/a,n/a,n/a,27,72,2,7206.611328,0,0,0,0,26,0,37867.769531,0,0,0,0,0,11,875188,1678528,58,14,18,71,70,93,76
1386192,0,368500,1,3,0,0.0000047,n/a,n/a,n/a,27,72,1.8,5601.275879,0,0,0,0,26,0,23043.0625,0,0,0,0,0,11,875188,1678528,58,15,18,74,63,93,91
1387188,0,368500,1,3.5,0,0.0000026,n/a,n/a,n/a,27,inf,1.8,4212.560547,0,0,0,0,26,0,23768.115234,0,0,0,0,0,11,875188,1678528,58,19,18,82,97,79,84
1388187,0,368500,1,0.44,0,0.0000066,n/a,n/a,n/a,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,5.8,18,33,59,67,74
1389186,0,368500,1,3.4,0,-0.00000041,n/a,n/a,n/a,27,70,1.7,22245.162109,0,0,0,0,26,0,76129.03125,0,0,0,0,0,11,875188,1678528,58,11,18,67,37,93,74
1390184,0,368500,1,3.1,0,-0.0000015,n/a,n/a,n/a,27,70,1.6,4701.472656,0,0,0,0,26,0,26345.380859,0,0,0,0,0,11,875188,1678528,58,17,18,100,92,73,68
1391182,0,368500,1,3.2,0,0.0000038,n/a,n/a,n/a,27,72,1.8,4625.994629,0,0,0,0,26,0,26100.794922,0,0,0,0,0,11,875188,1678528,58,18,18,99,80,88,79
1392181,0,368500,1,3.2,0,0.00000034,n/a,n/a,n/a,27,72,2,4448.979492,0,0,0,0,26,0,25102.041016,0,0,0,0,0,11,875188,1678528,58,18,18,100,71,80,93
1393179,0,368500,1,3.1,0,-0.0000017,n/a,n/a,n/a,27,79,2,5598.71582,0,0,0,0,26,0,31589.085938,0,0,0,0,0,11,875188,1678528,58,16,18,95,78,83,82
1394177,0,368500,1,3.2,0,0.0000024,n/a,n/a,n/a,27,79,2,4619.867676,0,0,0,0,26,0,24275.496094,0,0,0,0,0,11,875188,1678528,58,18,18,99,85,77,89
1395175,0,368500,1,3.2,0,-0.00000083,n/a,n/a,n/a,27,72,1.8,5167.407227,0,0,0,0,26,0,27152.591797,0,0,0,0,0,11,875188,1678528,58,17,18,83,66,77,89
1396173,0,368500,1,2.9,0,-0.00000012,n/a,n/a,n/a,27,72,2,5891.89209,0,0,0,0,26,0,33243.242188,0,0,0,0,0,11,875188,1678528,58,16,18,100,94,75,64
1397171,0,368500,1,3.4,0,0.0000031,n/a,n/a,n/a,26,72,1.8,5567.479492,0,0,0,0,27,0,31011.382812,0,0,0,0,0,11,875188,1678528,58,16,18,100,94,66,76
1398169,0,368500,1,3.2,0,-0.00000011,n/a,n/a,n/a,27,inf,2,7132.924316,0,0,0,0,26,0,40245.398438,0,0,0,0,0,11,875188,1678528,58,15,18,100,74,77,83
1399168,0,368500,1,3.1,0,0.000000018,n/a,n/a,n/a,27,72,1.8,4632.138184,0,0,0,0,26,0,26135.458984,0,0,0,0,0,11,875188,1678528,58,18,18,85,89,80,85
1400167,0,368500,1,3.2,0,0.0000036,n/a,n/a,n/a,26,inf,2,5275.809082,0,0,0,0,26,0,28240.369141,0,0,0,0,0,11,875188,1678528,58,16,18,77,80,77,90
1401163,0,368500,1,3.1,0,0.0000035,n/a,n/a,n/a,27,79,1.8,3972.850586,0,0,0,0,27,0,20045.248047,0,0,0,0,0,11,875188,1678528,58,21,18,90,100,84,76
1402153,0,368500,1,3.2,0,0.0000052,n/a,n/a,n/a,27,82,2,4152.380859,0,0,0,0,26,0,23428.572266,0,0,0,0,0,11,875188,1678528,58,20,18,77,100,82,90
1403151,0,368500,1,3.1,0,0.0000032,n/a,n/a,n/a,27,70,1.8,5803.660645,0,0,0,0,26,0,30495.839844,0,0,0,0,0,11,875188,1678528,58,16,18,87,77,82,73
1404150,0,368500,1,3.1,0,0.0000015,n/a,n/a,n/a,26,70,1.8,5913.644043,0,0,0,0,26,0,33989.636719,0,0,0,0,0,11,875188,1678528,58,15,18,100,76,82,77
1405145,0,368500,1,3,0,-0.0000056,n/a,n/a,n/a,27,82,2,7891.402832,0,0,0,0,27,0,43149.320312,0,0,0,0,0,11,875188,1678528,58,13,18,74,73,78,75
1406144,0,368500,1,3.1,0,0.000006,n/a,n/a,n/a,26,72,1.8,4458.333496,0,0,0,0,26,0,25625,0,0,0,0,0,11,875188,1678528,58,17,18,86,72,84,100
1407142,0,368500,1,3.5,0,0.00000015,n/a,n/a,n/a,26,inf,1.8,3944.700439,0,0,0,0,26,0,22672.810547,0,0,0,0,0,11,875188,1678528,58,19,18,91,81,80,96
1408141,0,368500,1,2.9,0,0.0000014,n/a,n/a,n/a,27,70,2,5510.268555,0,0,0,0,27,0,30129.541016,0,0,0,0,0,11,875188,1678528,58,16,18,82,98,80,84
1409140,0,368500,1,3.6,0,0.0000011,n/a,n/a,n/a,26,inf,1.8,5863.013672,0,0,0,0,26,0,33698.628906,0,0,0,0,0,11,875188,1678528,58,16,18,89,68,83,84
1410134,0,368500,1,3,0,-0.00000079,n/a,n/a,n/a,26,79,1.8,4201.227051,0,0,0,0,26,0,24147.240234,0,0,0,0,0,11,875188,1678528,58,20,18,77,81,91,90
1411132,0,368500,1,3.6,0,0.0000029,n/a,n/a,n/a,27,72,1.8,5382.71582,0,0,0,0,26,0,30370.371094,0,0,0,0,0,11,875188,1678528,58,17,18,76,69,92,100
1412130,0,368500,1,3.2,0,0.000002,n/a,n/a,n/a,26,72,2,629,0,0,0,0,27,0,8036.446289,0,0,0,0,0,11,875188,1678528,58,21,18,91,82,79,87
1413129,0,368500,1,3,0,0.0000012,n/a,n/a,n/a,27,70,2,4182.254395,0,0,0,0,26,0,23597.123047,0,0,0,0,0,11,875188,1678528,58,21,18,92,81,81,96
1414127,0,368500,1,3.4,0,0.00000004,n/a,n/a,n/a,27,79,2,4415.189941,0,0,0,0,26,0,23200,0,0,0,0,0,11,875188,1678528,58,19,18,87,80,77,95
1415125,0,368500,1,3.2,0,0.0000057,n/a,n/a,n/a,27,inf,2,5662.337891,0,0,0,0,26,0,31948.052734,0,0,0,0,0,11,875188,1678528,58,17,18,73,85,93,87
1416124,0,368500,1,2.9,0,0.0000037,n/a,n/a,n/a,27,69,1.3,4093.896729,0,0,0,0,27,91,16563.380859,0,0,0,0,0,11,875188,1678528,58,12,18,65,74,80,66
1417121,0,368500,1,3,0,-0.0000004,n/a,n/a,n/a,27,82,2,7820.62793,0,0,0,0,26,0,48286.996094,0,0,0,0,0,11,875188,1678528,58,18,18,99,90,77,73
1418116,0,368500,1,3.5,0,0.0000025,n/a,n/a,n/a,27,70,2,6307.414062,0,0,0,0,27,0,34488.246094,0,0,0,0,0,11,875188,1678528,58,15,18,99,70,72,87
1419115,0,368500,1,3,0,0.0000019,n/a,n/a,n/a,27,70,2,5571.884766,0,0,0,0,26,0,27118.210938,0,0,0,0,0,11,875188,1678528,58,16,18,91,82,73,73
1420114,0,368500,1,3.5,0,-0.0000043,n/a,n/a,n/a,27,79,1.4,5952.54248,0,0,0,0,26,0,33355.933594,0,0,0,0,0,11,875188,1678528,58,16,18,71,85,87,72
1421108,0,368500,1,3.1,0,0.0000076,n/a,n/a,n/a,26,70,1.8,5631.579102,0,0,0,0,27,0,26921.052734,0,0,0,0,0,11,875188,1678528,58,15,18,67,62,92,83
1422105,0,368500,1,3.2,0,-0.0000018,n/a,n/a,n/a,26,72,1.8,6521.904785,0,0,0,0,26,0,37485.714844,0,0,0,0,0,11,875188,1678528,58,15,18,64,73,87,100
1423104,0,368500,1,3,0,0.0000035,n/a,n/a,n/a,27,72,2,9154.855469,0,0,0,0,26,0,51653.542969,0,0,0,0,0,11,875188,1678528,58,13,18,73,62,85,71
1424100,0,368500,1,3,0,-0.0000016,n/a,n/a,n/a,27,79,1.6,5746.293457,0,0,0,0,26,0,30194.398438,0,0,0,0,0,11,875188,1678528,58,16,18,79,71,89,84
1425098,0,368500,1,3.2,0,-0.00000065,n/a,n/a,n/a,26,72,2,5923.875488,0,0,0,0,27,0,32996.539062,0,0,0,0,0,11,875188,1678528,58,16,18,82,88,90,67
1426090,0,368500,1,3,0,0.0000029,n/a,n/a,n/a,27,70,2,6173.451172,0,0,0,0,27,0,33755.753906,0,0,0,0,0,11,875188,1678528,58,15,18,74,84,87,73
1427086,0,368500,1,3,0,-0.00000016,n/a,n/a,n/a,27,72,1.8,4837.465332,0,0,0,0,26,0,25245.179688,0,0,0,0,0,11,875188,1678528,58,19,18,73,74,100,92
1428044,0,368500,1,3.5,0,-0.00000033,n/a,n/a,n/a,27,72,1.2,5785.234863,0,0,0,0,26,0,30751.677734,0,0,0,0,0,11,875188,1678528,58,15,18,79,85,94,75
1429043,0,368500,1,3.2,0,0.0000015,n/a,n/a,n/a,26,72,2,770,0,0,0,0,27,0,7955.369629,0,0,0,0,0,11,875188,1678528,58,20,18,93,64,100,84
1430038,0,368500,1,3.2,0,0.00000053,n/a,n/a,n/a,27,73,2,4233.009766,0,0,0,0,26,0,22242.71875,0,0,0,0,0,11,875188,1678528,58,22,18,91,71,97,90
1431029,0,368500,1,3.2,0,0.0000011,n/a,n/a,n/a,27,inf,2,5229.385254,0,0,0,0,26,0,29505.248047,0,0,0,0,0,11,875188,1678528,58,19,18,98,89,98,92
1432028,0,368500,1,2.9,0,0.0000016,n/a,n/a,n/a,27,72,1.8,5852.349121,0,0,0,0,26,0,30751.677734,0,0,0,0,0,11,875188,1678528,58,16,18,89,79,86,72
1433023,0,368500,1,3.6,0,0.0000057,n/a,n/a,n/a,26,70,1.8,5813.242676,0,0,0,0,27,0,32380.304688,0,0,0,0,0,11,875188,1678528,58,16,18,85,81,100,68
1434010,0,368500,1,3,0,0.0000032,n/a,n/a,n/a,26,79,1.8,5333.333496,0,0,0,0,27,0,29707.166016,0,0,0,0,0,11,875188,1678528,58,16,18,77,85,100,74
1435009,0,368500,1,3,0,0.0000027,n/a,n/a,n/a,27,73,2,5062.40918,0,0,0,0,26,0,28563.134766,0,0,0,0,0,11,875188,1678528,58,17,18,81,73,100,73
1436008,0,368500,1,3.6,0,-0.0000044,n/a,n/a,n/a,27,inf,1.8,6400,0,0,0,0,26,0,36110.089844,0,0,0,0,0,11,875188,1678528,58,14,18,66,68,78,93
1437003,0,368500,1,3,0,0.0000013,n/a,n/a,n/a,26,73,2,4493.150879,0,0,0,0,27,0,27616.4375,0,0,0,0,0,11,875188,1678528,58,14,18,93,70,68,75
1438001,0,368500,1,3.1,0,0.000004,n/a,n/a,n/a,27,79,2,6149.802734,0,0,0,0,26,0,30601.839844,0,0,0,0,0,11,875188,1678528,58,19,18,80,90,94,82
1438995,0,368500,1,3,0,0.0000012,n/a,n/a,n/a,27,70,1.8,6124.333984,0,0,0,0,26,0,27225.578125,0,0,0,0,0,11,875188,1678528,58,15,18,92,72,74,78
1439991,0,368500,1,3.4,0,-0.0000007,n/a,n/a,n/a,27,70,1.8,4719.891602,0,0,0,0,26,0,24801.082031,0,0,0,0,0,11,875188,1678528,58,18,18,67,85,89,87
1440990,0,368500,1,3.2,0,0.00000054,n/a,n/a,n/a,27,inf,2,4432.020508,0,0,0,0,26,0,23288.4375,0,0,0,0,0,11,875188,1678528,58,19,18,71,90,90,90
1441988,0,368500,1,3.1,0,-0.00000035,n/a,n/a,n/a,26,inf,2,5218.181641,0,0,0,0,27,0,29000,0,0,0,0,0,11,875188,1678528,58,13,18,79,65,69,90
1442987,0,368500,1,2.9,0,0.0000014,n/a,n/a,n/a,27,79,2,6869.047852,0,0,0,0,26,0,36666.667969,0,0,0,0,0,11,875188,1678528,58,16,18,94,75,82,80
1443981,0,368500,1,3.2,0,0.0000002,n/a,n/a,n/a,27,82,1.8,4933.521973,0,0,0,0,26,0,27835.925781,0,0,0,0,0,11,875188,1678528,58,17,18,82,99,80,78
1444980,0,368500,1,3,0,0.0000026,n/a,n/a,n/a,27,72,2,6318.84082,0,0,0,0,27,0,25565.216797,0,0,0,0,0,11,875188,1678528,58,15,18,70,91,72,82
1445979,0,368500,1,3.2,0,0.0000018,n/a,n/a,n/a,27,79,2,4595.520508,0,0,0,0,26,0,24147.5625,0,0,0,0,0,11,875188,1678528,58,17,18,83,99,83,77
1446971,0,368500,1,3.2,0,-0.0000013,n/a,n/a,n/a,26,79,1.8,3879.907715,0,0,0,0,27,0,22023.09375,0,0,0,0,0,11,875188,1678528,58,20,18,91,100,78,77
1447967,0,368500,1,3.4,0,0.0000061,n/a,n/a,n/a,27,inf,1.8,4454.661621,0,0,0,0,26,0,23407.408203,0,0,0,0,0,11,875188,1678528,58,19,18,76,96,90,85
1448961,0,368500,1,3.1,0,0.000005,n/a,n/a,n/a,27,79,2,4000,0,0,0,0,26,0,22568.806641,0,0,0,0,0,11,875188,1678528,58,19,18,89,99,71,88
1449956,0,368500,1,3.3,0,0.0000011,n/a,n/a,n/a,27,inf,2,3849.889648,0,0,0,0,27,0,19558.498047,0,0,0,0,0,11,875188,1678528,58,21,18,91,92,79,87
1450951,0,368500,1,3,0,-0.0000025,n/a,n/a,n/a,27,inf,1.6,17234.960938,0,0,0,0,26,0,59895.574219,0,0,0,0,0,11,875188,1678528,58,22,18,93,87,79,99
1451949,0,368500,1,3.2,0,0.000003,n/a,n/a,n/a,26,72,2,607,0,0,0,0,27,0,7762.376465,0,0,0,0,0,11,875188,1678528,58,22,18,92,85,80,99
1452945,0,368500,1,3.1,0,0.0000028,n/a,n/a,n/a,26,70,1.6,5522.580566,0,0,0,0,27,0,22761.291016,0,0,0,0,0,11,875188,1678528,58,16,18,81,82,81,75
1453935,0,368500,1,3.1,0,-0.0000019,n/a,n/a,n/a,27,70,2,5004.304199,0,0,0,0,26,0,36223.816406,0,0,0,0,0,11,875188,1678528,58,17,18,75,98,87,70
1454931,0,368500,1,3.1,0,0.0000012,n/a,n/a,n/a,27,79,2,5253.012207,0,0,0,0,26,0,27602.410156,0,0,0,0,0,11,875188,1678528,58,16,18,77,97,76,71
1455930,0,368500,1,3.1,0,-0.0000016,n/a,n/a,n/a,27,72,2,5794.02002,0,0,0,0,26,0,30445.183594,0,0,0,0,0,11,875188,1678528,58,16,18,78,68,100,84
1456928,0,368500,1,3.2,0,0.0000023,n/a,n/a,n/a,27,inf,1.8,5545.310059,0,0,0,0,26,0,31287.757812,0,0,0,0,0,11,875188,1678528,58,16,18,77,90,100,70
1457926,0,368500,1,3.1,0,0.0000036,n/a,n/a,n/a,27,82,2,4512.289551,0,0,0,0,26,0,25459.25,0,0,0,0,0,11,875188,1678528,58,19,18,84,81,99,77
1458924,0,368500,1,3.2,0,-0.0000001,n/a,n/a,n/a,27,inf,2,5366.153809,0,0,0,0,27,3,21710.769531,0,0,0,0,0,11,875188,1678528,58,17,18,63,84,94,80
1459922,0,368500,1,2.9,0,-0.000002,n/a,n/a,n/a,27,82,2,4892.005371,0,0,0,0,26,0,29307.152344,0,0,0,0,0,11,875188,1678528,58,16,18,96,76,85,72
1460920,0,368500,1,3.4,0,0.0000051,n/a,n/a,n/a,27,82,1.8,4330.456055,0,0,0,0,26,0,17233.044922,0,0,0,0,0,11,875188,1678528,58,20,18,92,80,100,78
1461916,0,368500,1,3.2,0,0.0000043,n/a,n/a,n/a,26,inf,1.8,4406.692383,0,0,0,0,27,0,24545.689453,0,0,0,0,0,11,875188,1678528,58,19,18,92,74,100,77
1462911,0,368500,1,3.2,0,0.0000045,n/a,n/a,n/a,27,72,2,4494.845215,0,0,0,0,27,0,24577.320312,0,0,0,0,0,11,875188,1678528,58,18,18,75,88,98,81
1463906,0,368500,1,2.9,0,0.000000037,n/a,n/a,n/a,27,79,1.8,6626.415039,0,0,0,0,27,0,25222.640625,0,0,0,0,0,11,875188,1678528,58,15,18,68,87,86,82
1464905,0,368500,1,3.2,0,-0.000003,n/a,n/a,n/a,27,inf,1.8,4462.516113,0,0,0,0,26,0,19476.492188,0,0,0,0,0,11,875188,1678528,58,18,18,80,92,100,74
1465901,0,368500,1,3.3,0,0.0000046,n/a,n/a,n/a,26,72,2,3899.772217,0,0,0,0,26,0,19334.851562,0,0,0,0,0,11,875188,1678528,58,21,18,91,75,99,82
1466899,0,368500,1,3.4,0,-0.000000054,n/a,n/a,n/a,27,72,2,4607.661621,0,0,0,0,27,0,25194.1875,0,0,0,0,0,11,875188,1678528,58,17,18,84,76,100,81
1467897,0,368500,1,3.2,0,-0.0000015,n/a,n/a,n/a,27,79,2,4354.556641,0,0,0,0,27,0,23810.236328,0,0,0,0,0,11,875188,1678528,58,18,18,88,81,99,83
1468896,0,368500,1,3.2,0,0.0000049,n/a,n/a,n/a,27,67,2,3027.777832,0,0,0,0,27,91,12250,0,0,0,0,0,11,875188,1678528,58,14,18,62,69,89,86
1469895,0,368500,1,3,0,0.0000000099,n/a,n/a,n/a,27,72,1.7,7004.016113,0,0,0,0,26,0,39625.167969,0,0,0,0,0,11,875188,1678528,58,17,18,77,91,80,86
1470893,0,368500,1,3.6,0,0.0000012,n/a,n/a,n/a,26,72,1.8,5316.77002,0,0,0,0,26,0,30559.005859,0,0,0,0,0,11,875188,1678528,58,15,18,67,100,74,90
1471891,0,368500,1,3.2,0,0.0000023,n/a,n/a,n/a,27,72,2,4233.009766,0,0,0,0,26,0,22242.71875,0,0,0,0,0,11,875188,1678528,58,18,18,78,100,67,95
1472889,0,368500,1,3,0,-0.0000015,n/a,n/a,n/a,27,70,1.8,5583.46582,0,0,0,0,26,0,24368.839844,0,0,0,0,0,11,875188,1678528,58,15,18,72,88,74,80
1473885,0,368500,1,3.2,0,-0.00000085,n/a,n/a,n/a,27,72,2,4409.60791,0,0,0,0,26,0,24879.898438,0,0,0,0,0,11,875188,1678528,58,18,18,74,93,87,77
1474879,0,368500,1,2.9,0,0.0000022,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,88,0,0,0,0,0,0,11,875188,1678528,58,12,18,64,92,67,64
1475875,0,368500,1,3.4,0,0.0000036,n/a,n/a,n/a,27,inf,1.9,9520.661133,0,0,0,0,26,0,53377.410156,0,0,0,0,0,11,875188,1678528,58,17,18,72,89,77,95
1476869,0,368500,1,2.9,0,0.0000044,n/a,n/a,n/a,27,inf,1.8,10198.830078,0,0,0,0,26,0,44818.714844,0,0,0,0,0,11,875188,1678528,58,11,18,66,63,69,75
