CELL_GLOBAL_ID,DATETIME,RRU.PrbUsedDl,targetTput,DRB.UEThpDl,x,y,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,rsrp_nb0,rsrq_nb0,rssinr_nb0,rsrp_nb1,rsrq_nb1,rssinr_nb1,rsrp_nb2,rsrq_nb2,rssinr_nb2,rsrp_nb3,rsrq_nb3,rssinr_nb3,rsrp_nb4,rsrq_nb4,rssinr_nb4
1009,13:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1002,43:09.1,50,0.1,0.1,-570,-841,-115.5031222,-40.7927354,16.72566526,-117.5078204,-40.79327671,14.72096702,-117.8386946,-40.7933926,14.39009282,-123.3823302,-40.79747297,8.846457265,-123.5875695,-40.79774671,8.641217963,-123.8670476,-40.79814086,8.361739902
1005,08:09.1,91,0.75,0.346940995,1008,46.6,-90.35137128,-10.79463021,31.87741617,-96.22588104,-10.80270049,26.00290642,-88.34667304,-10.79358863,33.88211441,-91.67809677,-10.79563651,30.55069068,-95.81309628,-10.80171439,26.41569117,-98.20371879,-10.80896859,24.02506866
1001,03:09.1,30,0.75,0.15046263,5,-168.6,-80.29039434,-10.79209039,41.93839311,-86.1649041,-10.7928873,36.06388336,-78.2856961,-10.79198763,43.94309135,-94.94237799,-10.79991718,27.28640946,-95.02824339,-10.80007886,27.20054406,-95.30157583,-10.8006153,26.92721162
1013,28:09.1,45,0.3,0.169954397,2210.3,-1001,-90.65071278,-10.7948312,31.57807467,-96.52522254,-10.80347638,25.70356492,-88.64601454,-10.79371534,33.58277291,-98.95374645,-10.81219511,23.275041,-99.42519471,-10.81452621,22.80359275,-102.0899765,-10.83367335,20.13881099
1013,33:09.1,45,0.3,0.1700108,2210.2,-1004,-90.64022454,-10.79482392,31.58856292,-96.51473429,-10.80344828,25.71405316,-88.6355263,-10.79371075,33.59326115,-98.95872932,-10.81221846,23.27005813,-99.41730756,-10.81448511,22.81147989,-102.0990824,-10.83376079,20.12970502
1013,38:09.1,45,0.3,0.169962624,2210.2,-1001,-90.649183,-10.79483014,31.57960445,-96.52369275,-10.80347228,25.7050947,-88.64448476,-10.79371467,33.58430269,-98.95317601,-10.81219244,23.27561145,-99.42468295,-10.81452354,22.80410451,-102.0896994,-10.8336707,20.13908805
1013,43:09.1,72,0.3,0.3,2114.2,-1009,-87.00879781,-10.79311779,35.21998964,-89.01349605,-10.79388332,33.21529141,-94.8880058,-10.79981644,27.34078165,-96.40179974,-10.80314999,25.82698771,-96.89582101,-10.80451389,25.33296644,-99.84696926,-10.81683611,22.38181819
1001,08:09.1,30,0.25,0.132426112,30.02497775,-299.7791344,-85.31834604,-10.79269696,36.91044141,-91.1928558,-10.79523241,31.03593165,-83.3136478,-10.79236996,38.91513965,-94.08162227,-10.79846114,28.14716519,-94.23698268,-10.7987031,27.99180477,-94.81004596,-10.79967417,27.41874149
1002,48:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1009,18:09.1,45,0.1,0.079705831,-1622,-1334,-117.5636379,-40.79329565,14.66514958,-115.5589396,-40.79274733,16.66984781,-121.4404221,-40.79543295,10.7883654,-123.4381476,-40.79754614,8.790639819,-126.6365596,-40.80377885,5.592227895,-128.2416066,-40.80911862,3.987180829
1009,23:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1009,28:09.1,59,0.1,0.1,-1485,-855,-118.0823889,-40.79348379,14.1463985,-120.0870872,-40.7944639,12.14170027,-120.859427,-40.79497977,11.36936048,-122.55511,-40.79649178,9.673677476,-122.7378394,-40.79669275,9.490948102,-125.9615969,-40.80205843,6.26719051
1002,53:09.1,50,0.1,0.1,-570,-841,-115.5031222,-40.7927354,16.72566526,-117.5078204,-40.79327671,14.72096702,-117.8386946,-40.7933926,14.39009282,-123.3823302,-40.79747297,8.846457265,-123.5875695,-40.79774671,8.641217963,-123.8670476,-40.79814086,8.361739902
1002,58:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1004,28:09.1,83,0.25,0.25,1413.46599,-612.6492288,-96.94293632,-10.80465222,25.28585113,-96.5115325,-10.80343972,25.71725495,-91.06842656,-10.79513586,31.16036089,-89.06372833,-10.79390741,33.16505913,-103.2029886,-10.84582579,19.02579885,-103.9172906,-10.85541154,18.31149681
1013,48:09.1,72,0.3,0.3,2114,-1009,-87.00512155,-10.79311669,35.2236659,-89.00981979,-10.79388157,33.21896767,-94.88432954,-10.79980967,27.34445791,-96.40059583,-10.80314685,25.82819163,-96.89474656,-10.80451075,25.33404089,-99.8464247,-10.81683298,22.38236275
1010,43:09.1,48,0.1,0.1,-1269,-1344,-114.8015886,-40.79259774,17.42719881,-116.8062869,-40.79305833,15.42250057,-120.7779321,-40.79492091,11.45085532,-122.6807966,-40.7966291,9.547990816,-122.8330111,-40.79680081,9.39577632,-124.9749387,-40.79997812,7.253848719
1001,13:09.1,30,0.25,0.132424602,30.02311227,-299.7940179,-85.31876717,-10.79269704,36.91002029,-91.19327692,-10.79523274,31.03551053,-83.31406893,-10.79237001,38.91471852,-94.0814652,-10.7984609,28.14732225,-94.23695445,-10.79870305,27.991833,-94.80998787,-10.79967407,27.41879959
1001,18:09.1,30,0.75,0.150610183,5,-167.8,-80.24926379,-10.79208777,41.97952366,-86.12377355,-10.79287717,36.1050139,-78.24456556,-10.79198598,43.9842219,-94.9456021,-10.79992319,27.28318535,-95.03140441,-10.80008488,27.19738304,-95.30879192,-10.80062993,26.91999553
1002,03:09.1,91,0.75,0.149709787,-993,-967.4,-118.6588471,-40.79372097,13.56994038,-116.6541488,-40.79301545,15.57463862,-122.7135175,-40.79666551,9.515269998,-124.4817098,-40.7991022,7.747077668,-124.5333568,-40.79918933,7.695430626,-125.3666549,-40.80074807,6.862132519
1006,08:09.1,62,0.25,0.25,-237.5423338,757.6436864,-88.28637222,-10.79356414,33.94241524,-94.16088197,-10.7985835,28.06790548,-86.28167398,-10.79291658,35.94711347,-91.69514581,-10.79565155,30.53364165,-93.73138466,-10.79794637,28.49740279,-96.47168318,-10.80333366,25.75710428
1001,23:09.1,30,0.25,0.132424098,30.02249045,-299.7989791,-85.31890754,-10.79269707,36.90987992,-91.19341729,-10.79523286,31.03537016,-83.3142093,-10.79237003,38.91457815,-94.08141285,-10.79846082,28.1473746,-94.23694504,-10.79870304,27.99184241,-94.8099685,-10.79967403,27.41881895
1013,53:09.1,72,0.3,0.3,2113.8,-1009,-87.00144381,-10.79311558,35.22734364,-89.00614205,-10.79387982,33.22264541,-94.8806518,-10.79980291,27.34813565,-96.39939177,-10.80314372,25.82939568,-96.89367201,-10.80450761,25.33511544,-99.84588016,-10.81682986,22.3829073
1003,33:09.1,45,0.1,0.076248917,-512,-913,-118.2297171,-40.79354144,13.99907039,-116.2250188,-40.79290228,16.00376862,-119.3639854,-40.79405733,12.86480208,-124.1042268,-40.79849581,8.124560629,-125.3744723,-40.80076415,6.85431516,-126.1315517,-40.80246683,6.097235786
1001,28:09.1,30,0.25,0.132423595,30.02186862,-299.8039403,-85.31904791,-10.7926971,36.90973955,-91.19355766,-10.79523297,31.03522979,-83.31434967,-10.79237005,38.91443779,-94.0813605,-10.79846074,28.14742696,-94.23693563,-10.79870302,27.99185182,-94.80994914,-10.799674,27.41883832
1009,33:09.1,59,0.1,0.1,-1485,-855,-118.0823889,-40.79348379,14.1463985,-120.0870872,-40.7944639,12.14170027,-120.859427,-40.79497977,11.36936048,-122.55511,-40.79649178,9.673677476,-122.7378394,-40.79669275,9.490948102,-125.9615969,-40.80205843,6.26719051
1002,08:09.1,91,0.75,0.14967171,-993,-967.6,-118.6624998,-40.79372258,13.56628763,-116.6578016,-40.79301646,15.57098587,-122.7110911,-40.7966628,9.517696349,-124.4813818,-40.79910165,7.747405661,-124.5370096,-40.79919554,7.691777879,-125.3663874,-40.80074752,6.862400046
1009,38:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1009,43:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1013,58:09.1,45,0.3,0.170060293,2209.6,-1004,-90.63102142,-10.79481755,31.59776603,-96.50553117,-10.80342368,25.72325628,-88.62632318,-10.79370674,33.60246427,-98.95531031,-10.81220244,23.27347714,-99.41423129,-10.81446909,22.81455616,-102.0974237,-10.83374485,20.13136375
1002,13:09.1,91,0.75,0.149633648,-993,-967.8,-118.6661513,-40.79372418,13.56263619,-116.661453,-40.79301747,15.56733443,-122.7086641,-40.79666009,9.52012336,-124.4810542,-40.7991011,7.747733216,-124.540661,-40.79920174,7.688126432,-125.3661202,-40.80074697,6.862667211
1003,38:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1002,18:09.1,91,0.75,0.1495956,-993,-968,-118.6698014,-40.79372579,13.55898604,-116.6651032,-40.79301848,15.56368428,-122.7062364,-40.79665738,9.52255103,-124.4807271,-40.79910055,7.748060331,-124.5443112,-40.79920795,7.684476286,-125.3658534,-40.80074642,6.862934015
1001,33:09.1,30,0.75,0.2172366,17,-2,-61.67811269,-10.79181629,60.55067477,-67.55262244,-10.79182726,54.67616501,-59.67341445,-10.79181487,62.555373,-95.60250444,-10.80124621,26.62628301,-95.62233539,-10.80128934,26.60645206,-95.8486651,-10.80179573,26.38012235
1013,03:09.1,72,0.3,0.3,2113.5,-1009,-86.99592443,-10.79311393,35.23286303,-89.00062266,-10.7938772,33.22816479,-94.87513242,-10.79979277,27.35365503,-96.3975854,-10.80313901,25.83120205,-96.89206,-10.80450291,25.33672745,-99.84506337,-10.81682517,22.38372408
1004,33:09.1,83,0.25,0.25,1413.441019,-612.6326016,-96.94254266,-10.80465106,25.28624479,-96.51194003,-10.80344081,25.71684742,-91.06803291,-10.79513555,31.16075455,-89.06333467,-10.79390722,33.16545278,-103.2030064,-10.84582601,19.02578103,-103.9171174,-10.85540902,18.31167003
1001,38:09.1,30,0.75,0.217506943,16.8,-2,-61.60275967,-10.79181622,60.62602778,-67.47726942,-10.791827,54.75151803,-59.59806143,-10.79181483,62.63072602,-95.60396376,-10.80124937,26.62482369,-95.62378807,-10.8012925,26.60499939,-95.84722854,-10.80179243,26.38155891
1009,48:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1005,13:09.1,91,0.75,0.346609778,1008,44.6,-90.38182646,-10.79465003,31.84696099,-96.25633622,-10.80277701,25.97245124,-88.37712822,-10.79360113,33.85165923,-91.65146688,-10.79561315,30.57732058,-95.81231832,-10.80171262,26.41646913,-98.19234536,-10.80892381,24.03644209
1001,43:09.1,30,0.75,0.150870089,5,-166.4,-80.17681544,-10.79208321,42.05197201,-86.0513252,-10.79285955,36.17746226,-78.1721172,-10.79198311,44.05667025,-94.95125457,-10.79993375,27.27753288,-95.03694637,-10.80009543,27.19184108,-95.32140601,-10.80065555,26.90738145
1003,43:09.1,56,0.1,0.1,-594,-981,-117.2209816,-40.79318314,15.0078059,-117.4979036,-40.79327337,14.73088383,-119.2256798,-40.79398699,13.00310766,-122.373051,-40.79629977,9.855736481,-124.9194796,-40.7998746,7.309307859,-125.1001895,-40.80021681,7.128597908
1003,48:09.1,45,0.1,0.076248917,-512,-913,-118.2297171,-40.79354144,13.99907039,-116.2250188,-40.79290228,16.00376862,-119.3639854,-40.79405733,12.86480208,-124.1042268,-40.79849581,8.124560629,-125.3744723,-40.80076415,6.85431516,-126.1315517,-40.80246683,6.097235786
1009,53:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1005,18:09.1,91,0.75,0.346543658,1008,44.2,-90.38790623,-10.794654,31.84088122,-96.26241599,-10.80279235,25.96637147,-88.38320799,-10.79360363,33.84557946,-91.64613193,-10.79560848,30.58265552,-95.81216681,-10.80171228,26.41662065,-98.19006947,-10.80891486,24.03871798
1004,38:09.1,83,0.25,0.25,1413.428534,-612.624288,-96.94234583,-10.80465048,25.28644162,-96.51214379,-10.80344135,25.71664366,-91.06783607,-10.7951354,31.16095138,-89.06313784,-10.79390713,33.16564962,-103.2030153,-10.84582612,19.02577212,-103.9170308,-10.85540776,18.31175664
1013,08:09.1,45,0.3,0.170053211,2209.1,-1001,-90.63233829,-10.79481846,31.59644916,-96.50684804,-10.8034272,25.72193941,-88.62764005,-10.79370731,33.6011474,-98.94689888,-10.81216307,23.28188857,-99.41905205,-10.81449419,22.80973541,-102.0866519,-10.83364147,20.14213557
1001,48:09.1,30,0.25,0.13242007,30.01751584,-299.8386686,-85.32003042,-10.7926973,36.90875703,-91.19454018,-10.79523374,31.03424727,-83.31533218,-10.79237017,38.91345527,-94.080994,-10.79846018,28.14779345,-94.23686977,-10.79870292,27.99191768,-94.80981359,-10.79967375,27.41897387
1003,53:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1001,53:09.1,30,0.75,0.150982141,5,-165.8,-80.14558104,-10.79208127,42.08320641,-86.0200908,-10.79285205,36.20869665,-78.14088281,-10.79198189,44.08790465,-94.95368104,-10.79993828,27.27510641,-95.03932545,-10.80009996,27.18946201,-95.32680657,-10.80066654,26.90198088
1005,23:09.1,91,0.75,0.346444553,1008,43.6,-90.39701886,-10.79465997,31.83176859,-96.27152862,-10.80281539,25.95725883,-88.39232063,-10.79360739,33.83646683,-91.6381239,-10.79560149,30.59066355,-95.81194208,-10.80171177,26.41684537,-98.18665487,-10.80890145,24.04213258
1013,13:09.1,45,0.3,0.170134627,2208.7,-1004,-90.61719912,-10.794808,31.61158833,-96.49170887,-10.80338684,25.73707858,-88.61250088,-10.79370072,33.61628657,-98.95017954,-10.81217842,23.27860791,-99.4096153,-10.81444509,22.81917215,-102.0949358,-10.83372095,20.13385168
1002,23:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1005,28:09.1,91,0.75,0.346411539,1008,43.4,-90.40005454,-10.79466196,31.82873292,-96.27456429,-10.80282307,25.95422316,-88.3953563,-10.79360865,33.83343115,-91.63545306,-10.79559917,30.59333439,-95.81186786,-10.8017116,26.4169196,-98.18551647,-10.80889698,24.04327098
1009,58:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1013,18:09.1,45,0.3,0.170086194,2208.7,-1001,-90.62620515,-10.79481422,31.6025823,-96.50071491,-10.80341083,25.72807254,-88.62150691,-10.79370464,33.60728054,-98.94461528,-10.8121524,23.28417217,-99.41700375,-10.81448352,22.8117837,-102.0855438,-10.83363085,20.14324369
1003,58:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1009,03:09.1,59,0.1,0.1,-1485,-855,-118.0823889,-40.79348379,14.1463985,-120.0870872,-40.7944639,12.14170027,-120.859427,-40.79497977,11.36936048,-122.55511,-40.79649178,9.673677476,-122.7378394,-40.79669275,9.490948102,-125.9615969,-40.80205843,6.26719051
1009,08:09.1,45,0.1,0.079705831,-1622,-1334,-117.5636379,-40.79329565,14.66514958,-115.5589396,-40.79274733,16.66984781,-121.4404221,-40.79543295,10.7883654,-123.4381476,-40.79754614,8.790639819,-126.6365596,-40.80377885,5.592227895,-128.2416066,-40.80911862,3.987180829
1009,13:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1013,23:09.1,45,0.3,0.170102694,2208.5,-1001,-90.62313702,-10.7948121,31.60565043,-96.49764678,-10.80340265,25.73114067,-88.61843879,-10.7937033,33.61034867,-98.94347328,-10.81214707,23.28531417,-99.41597946,-10.81447819,22.81280799,-102.0849897,-10.83362555,20.14379773
1006,13:09.1,62,0.25,0.25,-237.5964371,757.6076609,-88.28760326,-10.79356464,33.94118419,-94.16211302,-10.79858542,28.06667444,-86.28290502,-10.7929169,35.94588243,-91.694277,-10.79565078,30.53451045,-93.73118574,-10.79794609,28.49760172,-96.47205379,-10.80333464,25.75673367
1002,28:09.1,50,0.1,0.1,-570,-841,-115.5031222,-40.7927354,16.72566526,-117.5078204,-40.79327671,14.72096702,-117.8386946,-40.7933926,14.39009282,-123.3823302,-40.79747297,8.846457265,-123.5875695,-40.79774671,8.641217963,-123.8670476,-40.79814086,8.361739902
1004,43:09.1,83,0.25,0.25,1413.403563,-612.6076609,-96.94195216,-10.80464932,25.2868353,-96.5125513,-10.80344244,25.71623615,-91.0674424,-10.7951351,31.16134505,-89.06274416,-10.79390694,33.16604329,-103.2030332,-10.84582634,19.02575429,-103.9168576,-10.85540524,18.31192986
1013,28:09.1,45,0.3,0.170110946,2208.4,-1001,-90.62160257,-10.79481104,31.60718488,-96.49611233,-10.80339856,25.73267513,-88.61690433,-10.79370263,33.61188312,-98.94290223,-10.8121444,23.28588522,-99.41546728,-10.81447553,22.81332017,-102.0847127,-10.83362289,20.14407475
1001,58:09.1,30,0.25,0.132416547,30.01316306,-299.8733968,-85.32101283,-10.7926975,36.90777462,-91.19552259,-10.79523451,31.03326486,-83.3163146,-10.7923703,38.91247286,-94.08062749,-10.79845962,28.14815996,-94.23680393,-10.79870281,27.99198352,-94.80967804,-10.79967351,27.41910941
1010,48:09.1,48,0.1,0.1,-1269,-1344,-114.8015886,-40.79259774,17.42719881,-116.8062869,-40.79305833,15.42250057,-120.7779321,-40.79492091,11.45085532,-122.6807966,-40.7966291,9.547990816,-122.8330111,-40.79680081,9.39577632,-124.9749387,-40.79997812,7.253848719
1013,33:09.1,72,0.3,0.3,2112.3,-1009,-86.97381351,-10.79310732,35.25497394,-88.97851175,-10.79386671,33.2502757,-94.85302151,-10.79975228,27.37576595,-96.39035667,-10.8031202,25.83843079,-96.88560976,-10.8044841,25.3431777,-99.84179662,-10.81680641,22.38699083
1002,33:09.1,91,0.75,0.149140192,-993,-970.4,-118.713502,-40.79374514,13.51528545,-116.7088038,-40.79303068,15.51998368,-122.6770528,-40.79662495,9.551734625,-124.476836,-40.79909403,7.751951439,-124.5880118,-40.79928268,7.64077569,-125.36268,-40.8007399,6.866107414
1002,38:09.1,50,0.1,0.1,-570,-841,-115.5031222,-40.7927354,16.72566526,-117.5078204,-40.79327671,14.72096702,-117.8386946,-40.7933926,14.39009282,-123.3823302,-40.79747297,8.846457265,-123.5875695,-40.79774671,8.641217963,-123.8670476,-40.79814086,8.361739902
1006,18:09.1,62,0.25,0.25,-237.6089224,757.5993473,-88.28788733,-10.79356475,33.94090013,-94.16239708,-10.79858586,28.06639037,-86.28318909,-10.79291697,35.94559836,-91.69407649,-10.7956506,30.53471096,-93.73113984,-10.79794602,28.49764762,-96.47213931,-10.80333487,25.75664814
1009,18:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1003,03:09.1,56,0.1,0.1,-594,-981,-117.2209816,-40.79318314,15.0078059,-117.4979036,-40.79327337,14.73088383,-119.2256798,-40.79398699,13.00310766,-122.373051,-40.79629977,9.855736481,-124.9194796,-40.7998746,7.309307859,-125.1001895,-40.80021681,7.128597908
1013,38:09.1,45,0.3,0.170175972,2208.2,-1004,-90.6095109,-10.79480271,31.61927655,-96.48402066,-10.80336639,25.74476679,-88.60481267,-10.79369738,33.62397479,-98.94732795,-10.81216508,23.2814595,-99.40705005,-10.81443176,22.8217374,-102.0935537,-10.83370768,20.13523378
1005,33:09.1,91,0.75,0.346213666,1008,42.2,-90.41824896,-10.79467392,31.81053849,-96.29275872,-10.80286924,25.93602874,-88.41355072,-10.79361619,33.81523673,-91.61941224,-10.79558521,30.60937522,-95.81142964,-10.8017106,26.41735782,-98.17868394,-10.80887017,24.05010351
1009,23:09.1,45,0.1,0.079705831,-1622,-1334,-117.5636379,-40.79329565,14.66514958,-115.5589396,-40.79274733,16.66984781,-121.4404221,-40.79543295,10.7883654,-123.4381476,-40.79754614,8.790639819,-126.6365596,-40.80377885,5.592227895,-128.2416066,-40.80911862,3.987180829
1001,03:09.1,30,0.75,0.221153714,14.2,-2,-60.58628909,-10.79181544,61.64249836,-66.46079885,-10.79182397,55.7679886,-58.58159086,-10.79181434,63.6471966,-95.62292287,-10.80129062,26.60586459,-95.64266102,-10.80133374,26.58612644,-95.82854078,-10.80174963,26.40024667
1003,08:09.1,45,0.1,0.076248917,-512,-913,-118.2297171,-40.79354144,13.99907039,-116.2250188,-40.79290228,16.00376862,-119.3639854,-40.79405733,12.86480208,-124.1042268,-40.79849581,8.124560629,-125.3744723,-40.80076415,6.85431516,-126.1315517,-40.80246683,6.097235786
1003,13:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1013,43:09.1,45,0.3,0.170143968,2208,-1001,-90.61546215,-10.79480681,31.61332531,-96.4899719,-10.80338221,25.73881555,-88.61076391,-10.79369996,33.61802354,-98.94061769,-10.81213373,23.28816976,-99.41341834,-10.81446486,22.81536911,-102.0836047,-10.83361228,20.1451828
1013,48:09.1,72,0.3,0.3,2112,-1009,-86.96827742,-10.79310567,35.26051003,-88.97297566,-10.7938641,33.2558118,-94.84748541,-10.79974218,27.38130204,-96.38854866,-10.8031155,25.84023879,-96.88399664,-10.8044794,25.34479081,-99.84098002,-10.81680173,22.38780743
1013,53:09.1,45,0.3,0.170192521,2208,-1004,-90.60643378,-10.79480059,31.62235367,-96.48094354,-10.80335822,25.74784391,-88.60173555,-10.79369604,33.62705191,-98.94618708,-10.81215975,23.28260038,-99.40602379,-10.81442643,22.82276367,-102.0930008,-10.83370237,20.1357866
1001,08:09.1,30,0.75,0.221735398,13.8,-2,-60.42415527,-10.79181533,61.80463218,-66.29866503,-10.79182355,55.93012242,-58.41945704,-10.79181427,63.80933042,-95.62583766,-10.80129697,26.60294979,-95.6455626,-10.8013401,26.58322485,-95.82566369,-10.80174306,26.40312376
1001,13:09.1,30,0.75,0.22232205,13.4,-2,-60.26063686,-10.79181522,61.96815059,-66.13514662,-10.79182314,56.09364084,-58.25593862,-10.7918142,63.97284883,-95.62875193,-10.80130333,26.60003552,-95.64846366,-10.80134646,26.58032379,-95.82278606,-10.80173649,26.4060014
1002,43:09.1,50,0.1,0.1,-570,-841,-115.5031222,-40.7927354,16.72566526,-117.5078204,-40.79327671,14.72096702,-117.8386946,-40.7933926,14.39009282,-123.3823302,-40.79747297,8.846457265,-123.5875695,-40.79774671,8.641217963,-123.8670476,-40.79814086,8.361739902
1002,48:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1001,18:09.1,30,0.25,0.132413526,30.00943211,-299.9031639,-85.32185482,-10.79269767,36.90693263,-91.19636457,-10.79523518,31.03242288,-83.31715658,-10.79237041,38.91163087,-94.08031333,-10.79845914,28.14847412,-94.23674751,-10.79870272,27.99203995,-94.80956187,-10.79967329,27.41922558
1002,53:09.1,91,0.75,0.148913288,-993,-971.6,-118.7352825,-40.79375485,13.49350494,-116.7305843,-40.7930368,15.49820318,-122.6624252,-40.79660878,9.566362236,-124.4749142,-40.79909081,7.753873228,-124.6097923,-40.7993202,7.618995186,-125.3611129,-40.80073669,6.86767454
1002,58:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1009,28:09.1,45,0.1,0.079705831,-1622,-1334,-117.5636379,-40.79329565,14.66514958,-115.5589396,-40.79274733,16.66984781,-121.4404221,-40.79543295,10.7883654,-123.4381476,-40.79754614,8.790639819,-126.6365596,-40.80377885,5.592227895,-128.2416066,-40.80911862,3.987180829
1013,58:09.1,45,0.3,0.170177012,2207.6,-1001,-90.60931755,-10.79480257,31.6194699,-96.48382731,-10.80336588,25.74496014,-88.60461931,-10.7936973,33.62416814,-98.93833262,-10.81212307,23.29045484,-99.41136902,-10.81445421,22.81741843,-102.0824966,-10.83360166,20.14629081
1009,33:09.1,59,0.1,0.1,-1485,-855,-118.0823889,-40.79348379,14.1463985,-120.0870872,-40.7944639,12.14170027,-120.859427,-40.79497977,11.36936048,-122.55511,-40.79649178,9.673677476,-122.7378394,-40.79669275,9.490948102,-125.9615969,-40.80205843,6.26719051
