time,cc,earfcn,pci,rsrp,pl,cfo,pci_neigh,rsrp_neigh,cfo_neigh,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,distance_km,speed_kmph,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached,proc_rmem,proc_rmem_kB,proc_vmem_kB,sys_mem,sys_load,thread_count,cpu_0,cpu_1,cpu_2,cpu_3
943815,0,368500,1,3.2,0,-0.00000058,n/a,n/a,n/a,26,82,1.7,1370.595337,0,0,0,0,26,0,13530.984375,0,0,0,0,0,11,875112,1677556,67,20,18,99,100,97,98
944811,0,368500,1,3,0,-0.000001,n/a,n/a,n/a,27,70,1.5,7549.738281,0,0,0,0,28,0,21434.554688,0,0,0,0,0,11,875112,1677556,67,20,18,100,100,97,96
945810,0,368500,1,3.5,0,-0.0000036,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,99,97,96
946808,0,368500,1,3.3,0,-0.00000034,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,96,96,95
947804,0,368500,1,2.9,0,-0.0000028,n/a,n/a,n/a,27,73,1.6,5656.25,0,0,0,0,26,0,27031.25,0,0,0,0,0,11,875112,1677556,67,16,18,99,97,98,94
948802,0,368500,1,1.7,0,-0.00001,n/a,n/a,n/a,28,71,1.8,3446896,0,0,0,0,26,145,204597.28125,0,0,0,0,0,11,875112,1677556,67,24,18,93,95,100,95
949797,0,368500,1,2.7,0,0.00000019,n/a,n/a,n/a,27,70,1.7,898725.9375,0,0,0,0,26,0,218666.671875,0,0,0,0,0,11,875112,1677556,67,20,18,96,89,100,94
950795,0,368500,1,3.5,0,-0.00000082,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,98,97,100,96
951793,0,368500,1,3.3,0,0.00000049,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,95,92,100,99
952791,0,368500,1,3.1,0,-0.0000037,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,94,95,99,98
953789,0,368500,1,2.5,0,-0.0000033,n/a,n/a,n/a,28,59,1.8,1410029.875,0,0,0,0,27,131,203309.171875,0,0,0,0,0,11,875112,1677556,67,19,18,91,94,96,97
954784,0,368500,1,0.89,0,-0.000012,n/a,n/a,n/a,28,79,1.8,19074794,0,0,0,0,26,0,310349.21875,0,0,0,0,0,11,875112,1677556,67,30,18,96,95,100,98
955782,0,368500,1,2.7,0,0.000003,n/a,n/a,n/a,27,70,1.3,17504.478516,0,0,0,0,26,0,165886.5625,0,0,0,0,0,11,875112,1677556,67,18,18,95,89,100,97
956777,0,368500,1,3.4,0,0.0000039,n/a,n/a,n/a,26,79,1.7,1658.823486,0,0,0,0,24,0,2682.353027,0,0,0,0,0,11,875112,1677556,67,17,18,98,92,97,99
957770,0,368500,1,3.6,0,-0.00000029,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,15,18,100,97,98,85
958761,0,368500,1,3.3,0,0.0000064,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,21,18,99,97,96,92
959754,0,368500,1,3,0,0.0000013,n/a,n/a,n/a,26,73,1.7,1325.49939,0,0,0,0,27,2712,26284.371094,0,0,0,0,0,11,875112,1677556,67,20,18,100,98,96,92
960752,0,368500,1,1.1,0,-0.0000035,n/a,n/a,n/a,28,69,1.7,11947836,0,0,0,0,27,0,870362.5625,0,0,0,0,0,11,875112,1677556,67,22,18,96,93,100,93
961722,0,368500,1,2.9,0,0.00000056,n/a,n/a,n/a,27,69,1.6,32281.40625,0,0,0,0,27,115,262371.84375,0,0,0,0,0,11,875112,1677556,67,14,18,92,99,100,93
962703,0,368500,1,2.7,0,-0.0000022,n/a,n/a,n/a,27,70,1.5,29090.908203,0,0,0,0,26,0,77437.226562,0,0,0,0,0,11,875112,1677556,67,14,18,98,100,100,94
963701,0,368500,1,3.3,0,-0.000004,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,56,0,0,0,0,0,0,11,875112,1677556,67,17,18,97,98,100,87
964698,0,368500,1,2.2,0,0.00000092,n/a,n/a,n/a,27,69,1.7,1612113.25,0,0,0,0,27,241,300514.15625,0,0,0,0,0,11,875112,1677556,67,19,18,96,89,100,94
965695,0,368500,1,1.4,0,-0.0000021,n/a,n/a,n/a,28,82,1.8,4042570.75,0,0,0,0,26,0,58401.691406,0,0,0,0,0,11,875112,1677556,67,26,18,96,98,100,90
966692,0,368500,1,3.5,0,-0.0000036,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,95,100,100,97
967689,0,368500,1,3.2,0,-0.00000094,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,98,99,97,97
968686,0,368500,1,3.3,0,-0.00000097,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,100,97,100,94
969684,0,368500,1,3.1,0,-0.0000024,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,100,96,100,94
970681,0,368500,1,3.3,0,-0.00000047,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,3152,0,0,0,0,0,0,11,875112,1677556,67,18,18,97,96,100,94
971677,0,368500,1,0.59,0,-0.0000026,n/a,n/a,n/a,28,69,1.8,20618786,0,0,0,0,26,3,627370.8125,0,0,0,0,0,11,875112,1677556,67,31,18,100,93,98,95
972648,0,368500,1,1.5,0,0.0000092,n/a,n/a,n/a,28,inf,1.8,3289161,0,0,0,0,26,0,78990.539062,0,0,0,0,0,11,875112,1677556,67,18,18,97,81,99,88
973645,0,368500,1,3.2,0,-0.00000052,n/a,n/a,n/a,26,inf,2,2862.842773,0,0,0,0,26,0,16498.753906,0,0,0,0,0,11,875112,1677556,67,18,18,95,97,100,100
974642,0,368500,1,3,0,0.000006,n/a,n/a,n/a,27,79,1.4,9919.166016,0,0,0,0,26,0,119885.265625,0,0,0,0,0,11,875112,1677556,67,19,18,94,96,100,99
975641,0,368500,1,3.2,0,0.00000014,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,96,98,100,97
976638,0,368500,1,3.1,0,0.0000065,n/a,n/a,n/a,26,79,1.6,6568.854492,0,0,0,0,26,0,34059.203125,0,0,0,0,0,11,875112,1677556,67,19,18,97,95,100,100
977635,0,368500,1,3.2,0,0.000001,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,96,93,100,99
978634,0,368500,1,3.4,0,-0.0000012,n/a,n/a,n/a,26,72,2,755,0,0,0,0,27,0,9652.53125,0,0,0,0,0,11,875112,1677556,68,18,18,94,94,100,100
979630,0,368500,1,1.4,0,0.0000034,n/a,n/a,n/a,28,69,1.8,5807019.5,0,0,0,0,26,85,344378.84375,0,0,0,0,0,11,875112,1677556,68,26,18,98,95,100,90
980626,0,368500,1,1.2,0,0.0000055,n/a,n/a,n/a,27,82,1.7,3739580,0,0,0,0,26,72,263460,0,0,0,0,0,11,875112,1677556,68,22,18,96,94,100,98
981621,0,368500,1,3.2,0,-0.0000027,n/a,n/a,n/a,26,inf,1.7,1504,0,0,0,0,26,0,15658.666992,0,0,0,0,0,11,875112,1677556,68,19,18,90,86,100,98
982619,0,368500,1,3.5,0,-0.000000094,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,100,94,100,90
983613,0,368500,1,3.2,0,-0.0000036,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,21,18,100,95,100,94
984610,0,368500,1,3.1,0,-0.000000099,n/a,n/a,n/a,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,98,95,100,96
985607,0,368500,1,1.4,0,-0.0000021,n/a,n/a,n/a,28,69,1.8,5741862.5,0,0,0,0,27,327,293577.59375,0,0,0,0,0,11,875112,1677556,67,27,18,95,96,100,98
986604,0,368500,1,2.5,0,0.0000016,n/a,n/a,n/a,27,72,1.4,97330.867188,0,0,0,0,25,0,23038.816406,0,0,0,0,0,11,875112,1677556,67,16,18,99,96,98,88
987602,0,368500,1,3.2,0,-0.0000014,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,93,94,100,100
988542,0,368500,1,3.3,0,-0.0000029,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,96,100,97
989481,0,368500,1,2.3,0,-0.00000031,n/a,n/a,n/a,28,69,1.8,1686900.375,0,0,0,0,27,0,158075.59375,0,0,0,0,0,11,875112,1677556,67,21,18,97,97,100,97
990469,0,368500,1,1.1,0,0.000011,n/a,n/a,n/a,28,72,1.8,5523816,0,0,0,0,25,0,82736.84375,0,0,0,0,0,11,875112,1677556,68,21,18,92,97,100,98
991442,0,368500,1,3.2,0,0.0000026,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,14,18,100,97,100,99
992388,0,368500,1,3.5,0,0.0000061,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,95,98,99,99
993336,0,368500,1,1.3,0,-0.0000014,n/a,n/a,n/a,28,69,1.8,5775224,0,0,0,0,27,134,452096.96875,0,0,0,0,0,11,875112,1677556,68,23,18,98,94,100,91
994332,0,368500,1,0.5,0,0.0000076,n/a,n/a,n/a,28,72,1.8,10050207,0,0,0,0,26,3,380571.4375,0,0,0,0,0,11,875112,1677556,68,22,18,97,86,100,93
995276,0,368500,1,3.1,0,-0.0000021,n/a,n/a,n/a,0,73,0,0,0,0,0,0,26,0,10273.0625,0,0,0,0,0,11,875112,1677556,68,14,18,98,90,100,98
996273,0,368500,1,3.6,0,-0.0000021,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,97,92,100,99
997270,0,368500,1,3.2,0,0.0000027,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,13,18,97,100,100,99
998267,0,368500,1,3.2,0,-0.0000033,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,96,100,100,99
999264,0,368500,1,3,0,-0.0000033,n/a,n/a,n/a,27,79,1.4,6868.965332,0,0,0,0,28,0,202234.484375,0,0,0,0,0,11,875112,1677556,68,16,18,95,90,99,83
1000262,0,368500,1,1.8,0,0.0000019,n/a,n/a,n/a,28,69,1.8,4227385.5,0,0,0,0,27,66,134022.265625,0,0,0,0,0,11,875112,1677556,68,25,18,94,93,100,90
1001259,0,368500,1,1.1,0,0.0000087,n/a,n/a,n/a,28,79,1.8,6255824.5,0,0,0,0,27,0,117676.710938,0,0,0,0,0,11,875112,1677556,68,25,18,96,89,100,92
1002256,0,368500,1,3.1,0,0.000001,n/a,n/a,n/a,27,inf,1.4,11237.813477,0,0,0,0,26,0,137394.390625,0,0,0,0,0,11,875112,1677556,68,18,18,95,96,100,89
1003254,0,368500,1,3.1,0,-0.0000014,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,91,93,99,92
1004252,0,368500,1,3.5,0,-0.0000014,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,95,100,96
1005248,0,368500,1,3.2,0,-0.00000059,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,98,95,100,95
1006247,0,368500,1,3.4,0,-0.0000016,n/a,n/a,n/a,26,79,2,2880.802979,0,0,0,0,26,0,16602.257812,0,0,0,0,0,11,875112,1677556,68,19,18,99,96,100,96
1007243,0,368500,1,2.6,0,-0.00000021,n/a,n/a,n/a,28,69,1.8,1466845.875,0,0,0,0,28,64,192758.890625,0,0,0,0,0,11,875112,1677556,68,19,18,94,91,98,93
1008240,0,368500,1,1.6,0,0.000003,n/a,n/a,n/a,28,inf,1.8,2781818.25,0,0,0,0,26,0,55047.617188,0,0,0,0,0,11,875112,1677556,68,21,18,90,81,99,81
1009240,0,368500,1,2.6,0,0.000005,n/a,n/a,n/a,28,69,1.8,688866.125,0,0,0,0,28,16,186503.9375,0,0,0,0,0,11,875112,1677556,68,18,18,88,97,84,85
1010205,0,368500,1,2.1,0,-0.0000014,n/a,n/a,n/a,27,79,1.7,1218083.5,0,0,0,0,27,0,203753.484375,0,0,0,0,0,11,875112,1677556,68,18,18,85,86,88,95
1011203,0,368500,1,3.3,0,0.0000068,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,92,90,99,84
1012200,0,368500,1,3.2,0,0.00000042,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,97,96,100,88
1013194,0,368500,1,3.2,0,-0.00000042,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,96,99,100,97
1014190,0,368500,1,3.2,0,-0.00000062,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,3152,0,0,0,0,0,0,11,875112,1677556,68,19,18,98,99,100,98
1015187,0,368500,1,0.6,0,0.0000055,n/a,n/a,n/a,28,69,1.8,14923322,0,0,0,0,27,0,924210.5,0,0,0,0,0,11,875112,1677556,68,25,18,97,91,100,97
1016186,0,368500,1,1.4,0,0.000011,n/a,n/a,n/a,28,inf,1.8,4789843,0,0,0,0,26,0,104737.203125,0,0,0,0,0,11,875112,1677556,68,20,18,99,93,97,89
1017182,0,368500,1,3.2,0,-0.00000032,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,99,98,99
1018181,0,368500,1,3.2,0,0.0000001,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,100,99,96,96
1019179,0,368500,1,1.5,0,0.00000039,n/a,n/a,n/a,28,inf,1.8,3393879.25,0,0,0,0,26,0,359758.375,0,0,0,0,0,11,875112,1677556,68,19,18,100,97,97,91
1020150,0,368500,1,2.9,0,-0.00000092,n/a,n/a,n/a,27,79,1.2,37170.730469,0,0,0,0,27,0,283004.875,0,0,0,0,0,11,875112,1677556,68,15,18,100,87,96,95
1021144,0,368500,1,3.3,0,-0.00000056,n/a,n/a,n/a,26,inf,2,3114.093994,0,0,0,0,26,0,14800.894531,0,0,0,0,0,11,875112,1677556,68,19,18,99,97,97,100
1022138,0,368500,1,3.3,0,-0.000001,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,98,97,100
1023127,0,368500,1,3.2,0,-0.0000015,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,98,99,100
1024120,0,368500,1,3.2,0,-0.0000029,n/a,n/a,n/a,26,inf,1.6,2484.581543,0,0,0,0,26,0,17744.494141,0,0,0,0,0,11,875112,1677556,68,19,18,100,100,97,100
1025117,0,368500,1,3.4,0,0.00000077,n/a,n/a,n/a,26,inf,2,2450.610352,0,0,0,0,27,0,17207.546875,0,0,0,0,0,11,875112,1677556,68,19,18,100,97,97,99
1026110,0,368500,1,3.1,0,0.000002,n/a,n/a,n/a,26,73,1.7,3362.318848,0,0,0,0,26,0,16086.956055,0,0,0,0,0,11,875112,1677556,68,19,18,100,93,98,100
1027056,0,368500,1,3.3,0,0.0000065,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,98,100,97
1028017,0,368500,1,3.2,0,0.00000022,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,96,100,98
1028972,0,368500,1,1.1,0,0.0000021,n/a,n/a,n/a,28,69,1.9,9041231,0,0,0,0,27,68,553418.0625,0,0,0,0,0,11,875112,1677556,68,27,18,100,97,98,91
1029953,0,368500,1,1.1,0,0.000016,n/a,n/a,n/a,28,inf,1.8,5358395,0,0,0,0,25,0,171851.859375,0,0,0,0,0,11,875112,1677556,68,22,18,98,97,95,96
1030952,0,368500,1,2.3,0,0.0000049,n/a,n/a,n/a,27,inf,1.7,1422381.5,0,0,0,0,28,384,285364.15625,0,0,0,0,0,11,875112,1677556,67,20,18,93,97,98,98
1031951,0,368500,1,2.1,0,-0.000003,n/a,n/a,n/a,27,69,1.4,251870.53125,0,0,0,0,27,262,394630.3125,0,0,0,0,0,11,875112,1677556,68,18,18,98,91,92,97
1032950,0,368500,1,2.9,0,0.00000025,n/a,n/a,n/a,27,79,1.4,37545.925781,0,0,0,0,27,0,67008.664062,0,0,0,0,0,11,875112,1677556,68,17,18,100,97,92,95
1033948,0,368500,1,3.3,0,-0.00000058,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,95,96,99,96
1034944,0,368500,1,3.2,0,-0.000004,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,94,96,97,96
1035935,0,368500,1,2.1,0,-0.00000051,n/a,n/a,n/a,28,69,1.8,1684843.125,0,0,0,0,28,198,170091.0625,0,0,0,0,0,11,875112,1677556,68,21,18,91,97,96,96
1036934,0,368500,1,0.68,0,0.0000025,n/a,n/a,n/a,28,69,1.8,25428734,0,0,0,0,26,291,564533.3125,0,0,0,0,0,11,875112,1677556,68,25,18,89,95,98,77
1037933,0,368500,1,3.3,0,0.0000036,n/a,n/a,n/a,27,inf,1.5,442923.59375,0,0,0,0,26,0,20677.740234,0,0,0,0,0,11,875112,1677556,68,17,18,92,93,84,85
1038931,0,368500,1,2.9,0,0.0000041,n/a,n/a,n/a,26,73,1.5,3769.911621,0,0,0,0,28,0,118973.453125,0,0,0,0,0,11,875112,1677556,68,16,18,100,87,96,89
1039929,0,368500,1,2.6,0,0.0000014,n/a,n/a,n/a,27,inf,1.4,343826.78125,0,0,0,0,27,0,294094.5,0,0,0,0,0,11,875112,1677556,68,17,18,95,94,97,91
1040924,0,368500,1,3.2,0,-0.0000024,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,96,96,100,100
1041918,0,368500,1,3.1,0,0.00000041,n/a,n/a,n/a,26,79,1.8,4538.812988,0,0,0,0,27,0,19397.259766,0,0,0,0,0,11,875112,1677556,68,21,18,97,95,99,100
1042881,0,368500,1,2.7,0,0.000004,n/a,n/a,n/a,27,69,1.6,717102.5,0,0,0,0,28,196,126434.085938,0,0,0,0,0,11,875112,1677556,68,21,18,97,96,97,99
1043878,0,368500,1,1.3,0,0.0000056,n/a,n/a,n/a,28,inf,1.8,3653683,0,0,0,0,25,0,83602.539062,0,0,0,0,0,11,875112,1677556,68,24,18,90,93,94,93
1044837,0,368500,1,3.1,0,0.000007,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,92,100,96,95
1045795,0,368500,1,3.2,0,-0.0000016,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,14,18,99,100,97,95
1046794,0,368500,1,3.3,0,-0.00000056,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,98,100,96,100
1047792,0,368500,1,3.2,0,-0.0000021,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,97,100,98,100
1048790,0,368500,1,2.1,0,0.0000026,n/a,n/a,n/a,27,inf,1.7,1318965.625,0,0,0,0,28,0,347264.65625,0,0,0,0,0,11,875112,1677556,68,18,18,97,100,96,100
1049786,0,368500,1,3.3,0,0.0000028,n/a,n/a,n/a,27,inf,1.4,16162.361328,0,0,0,0,26,0,179645.75,0,0,0,0,0,11,875112,1677556,68,16,18,96,100,98,97
1050739,0,368500,1,3.1,0,-0.00000022,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,96,100,95,94
1051709,0,368500,1,3.2,0,-0.00000058,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,13,18,96,95,91,85
1052707,0,368500,1,3.2,0,-0.0000016,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,96,99,94
1053702,0,368500,1,3.2,0,-0.00000014,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,96,99,91
1054699,0,368500,1,3.3,0,-0.0000025,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,21,18,100,96,100,95
1055696,0,368500,1,3.2,0,-0.0000024,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,98,98,95
1056693,0,368500,1,3.1,0,0.00000061,n/a,n/a,n/a,26,79,1.5,3270.633301,0,0,0,0,27,0,156683.296875,0,0,0,0,0,11,875112,1677556,68,15,18,100,96,99,86
1057692,0,368500,1,1.7,0,0.0000053,n/a,n/a,n/a,28,inf,1.8,4172665.25,0,0,0,0,25,377,254509.984375,0,0,0,0,0,11,875112,1677556,68,24,18,100,95,95,95
1058691,0,368500,1,2.2,0,-0.0000032,n/a,n/a,n/a,27,inf,1.5,913099.5,0,0,0,0,27,354,334142.1875,0,0,0,0,0,11,875112,1677556,68,18,18,100,97,96,91
1059685,0,368500,1,2.7,0,-0.00000016,n/a,n/a,n/a,27,73,1.3,15637.583984,0,0,0,0,26,263,71234.898438,0,0,0,0,0,11,875112,1677556,68,16,18,100,96,96,99
1060684,0,368500,1,3.3,0,0.0000038,n/a,n/a,n/a,26,72,1.7,14896.551758,0,0,0,0,26,0,70572.007812,0,0,0,0,0,11,875112,1677556,68,15,18,96,94,92,86
1061681,0,368500,1,3.2,0,-0.00000063,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,97,97,96,100
1062678,0,368500,1,3.3,0,-0.00000053,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,99,96,96,100
1063677,0,368500,1,0.96,0,-0.0000078,n/a,n/a,n/a,28,69,1.8,8219221.5,0,0,0,0,26,0,416506.78125,0,0,0,0,0,11,875112,1677556,68,21,18,95,91,96,100
1064675,0,368500,1,3.1,0,0.0000027,n/a,n/a,n/a,27,79,1.8,4557.956543,0,0,0,0,26,0,27190.570312,0,0,0,0,0,11,875112,1677556,68,15,18,99,95,97,100
1065672,0,368500,1,3.3,0,-0.0000036,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,99,98,95,100
1066669,0,368500,1,2.9,0,-0.00000021,n/a,n/a,n/a,27,79,1.5,9881.019531,0,0,0,0,27,2617,80011.328125,0,0,0,0,0,11,875112,1677556,68,19,18,100,98,95,100
1067667,0,368500,1,2,0,-0.0000042,n/a,n/a,n/a,27,70,1.6,1534423.25,0,0,0,0,26,2203,463281.15625,0,0,0,0,0,11,875112,1677556,68,16,18,95,95,86,100
1068661,0,368500,1,3.1,0,-0.0000016,n/a,n/a,n/a,27,inf,1.5,11667.692383,0,0,0,0,26,0,107495.382812,0,0,0,0,0,11,875112,1677556,67,19,18,98,95,97,99
1069655,0,368500,1,3,0,-0.00000045,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,97,98,100
1070652,0,368500,1,3.6,0,-0.0000017,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,97,96,99
1071648,0,368500,1,3.1,0,-0.00000016,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,97,96,97
1072645,0,368500,1,3.3,0,-0.0000023,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,97,100,96,96
1073640,0,368500,1,1.7,0,-0.0000062,n/a,n/a,n/a,28,69,1.7,2942056.5,0,0,0,0,27,254,306735.84375,0,0,0,0,0,11,875112,1677556,68,21,18,93,100,95,96
1074638,0,368500,1,1.9,0,0.000013,n/a,n/a,n/a,28,79,1.6,1377264.5,0,0,0,0,26,0,31960.066406,0,0,0,0,0,11,875112,1677556,68,20,18,97,100,93,95
1075634,0,368500,1,3.2,0,0.0000043,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,97,100,96,95
1076630,0,368500,1,3.1,0,0.0000041,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,15,18,94,94,91,91
1077623,0,368500,1,1.5,0,0.000012,n/a,n/a,n/a,27,70,1.6,6152683.5,0,0,0,0,27,2678,488402,0,0,0,0,0,11,875112,1677556,67,17,18,94,96,93,91
1078597,0,368500,1,3.2,0,0.0000065,n/a,n/a,n/a,27,inf,1.5,9952.15332,0,0,0,0,27,0,150417.859375,0,0,0,0,0,11,875112,1677556,68,17,18,97,100,100,98
1079579,0,368500,1,3.2,0,-0.0000024,n/a,n/a,n/a,26,inf,2,2932.311523,0,0,0,0,26,0,16899.105469,0,0,0,0,0,11,875112,1677556,67,19,18,96,96,100,97
1080566,0,368500,1,3.2,0,-0.00000078,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,97,98,100,98
1081562,0,368500,1,3.2,0,-0.0000058,n/a,n/a,n/a,26,inf,1.7,1944.827637,0,0,0,0,26,0,20855.171875,0,0,0,0,0,11,875112,1677556,67,18,18,98,100,96,91
1082554,0,368500,1,0.98,0,-0.0000098,n/a,n/a,n/a,28,63,1.8,7694890,0,0,0,0,27,0,682756,0,0,0,0,0,11,875112,1677556,68,20,18,91,100,92,93
1083547,0,368500,1,1.5,0,0.0000056,n/a,n/a,n/a,28,67,1.7,3127186,0,0,0,0,26,0,76446.648438,0,0,0,0,0,11,875112,1677556,68,21,18,95,100,91,83
1084529,0,368500,1,3.2,0,0.00000034,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,92,91,95,87
1085527,0,368500,1,3.1,0,-0.00000055,n/a,n/a,n/a,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,15,18,97,80,89,77
